unix_epoch_in_miliseconds,timezone_at_sync,bbi
1637151958503,-8,886
1637151959393,-8,882
1637151960275,-8,1006
1637151961281,-8,921
1637151962202,-8,894
1637151963096,-8,863
1637151965057,-8,837
1637151965894,-8,723
1637151966617,-8,760
1637151967377,-8,878
1637151968255,-8,815
1637151969074,-8,962
1637151970036,-8,905
1637151970941,-8,910
1637151971851,-8,969
1637151972820,-8,943
1637151973764,-8,935
1637151974699,-8,918
1637151975617,-8,1108
1637151976725,-8,917
1637151977642,-8,1060
1637151978705,-8,836
1637151979541,-8,854
1637151980395,-8,1150
1637151981545,-8,829
1637151982374,-8,774
1637151983150,-8,760
1637151983910,-8,791
1637151984701,-8,837
1637151985538,-8,832
1637151986370,-8,796
1637151987169,-8,732
1637151987901,-8,701
1637151988602,-8,761
1637151989363,-8,760
1637151990123,-8,776
1637151990901,-8,787
1637151991688,-8,808
1637151992496,-8,820
1637151993316,-8,825
1637151994141,-8,806
1637151994950,-8,816
1637151995766,-8,848
1637151996614,-8,900
1637151997514,-8,926
1637151998440,-8,864
1637151999306,-8,870
1637152000176,-8,879
1637152001055,-8,875
1637152001930,-8,867
1637152002797,-8,861
1637152003661,-8,843
1637152004504,-8,855
1637152005359,-8,879
1637152006238,-8,913
1637152007151,-8,934
1637152008087,-8,952
1637152009039,-8,944
1637152009983,-8,932
1637152010915,-8,956
1637152011871,-8,994
1637152012869,-8,981
1637152013850,-8,952
1637152014802,-8,928
1637152015730,-8,912
1637152016642,-8,901
1637152017546,-8,891
1637152018437,-8,882
1637152019319,-8,868
1637152020187,-8,857
1637152021044,-8,854
1637152021900,-8,860
1637152022760,-8,865
1637152023625,-8,858
1637152024483,-8,843
1637152025326,-8,856
1637152026184,-8,857
1637152027041,-8,861
1637152027902,-8,861
1637152028763,-8,863
1637152029626,-8,864
1637152030491,-8,863
1637152031354,-8,861
1637152032215,-8,864
1637152033079,-8,869
1637152033948,-8,883
1637152034834,-8,904
1637152035738,-8,936
1637152036674,-8,998
1637152037672,-8,966
1637152038638,-8,932
1637152039572,-8,906
1637152040478,-8,889
1637152041367,-8,870
1637152042237,-8,845
1637152043082,-8,816
1637152043901,-8,786
1637152044687,-8,801
1637152045488,-8,824
1637152046312,-8,840
1637152047152,-8,865
1637152048021,-8,910
1637152048931,-8,918
1637152049849,-8,900
1637152050749,-8,870
1637152051619,-8,870
1637152052491,-8,871
1637152053362,-8,866
1637152054228,-8,858
1637152055086,-8,855
1637152055941,-8,822
1637152057471,-8,823
1637152058294,-8,872
1637152059166,-8,875
1637152060041,-8,843
1637152060886,-8,846
1637152061732,-8,864
1637152062596,-8,872
1637152063468,-8,855
1637152064323,-8,826
1637152065154,-8,879
1637152066033,-8,817
1637152066850,-8,849
1637152067699,-8,811
1637152068510,-8,852
1637152070322,-8,844
1637152071166,-8,834
1637152072000,-8,850
1637152072850,-8,852
1637152073702,-8,761
1637152074466,-8,755
1637152075221,-8,883
1637152076104,-8,905
1637152077009,-8,897
1637152077906,-8,871
1637152078779,-8,825
1637152079604,-8,801
1637152080405,-8,789
1637152081194,-8,749
1637152081943,-8,726
1637152082671,-8,731
1637152083402,-8,752
1637152084154,-8,768
1637152084922,-8,786
1637152085708,-8,791
1637152086502,-8,785
1637152087287,-8,794
1637152088081,-8,818
1637152088899,-8,885
1637152089784,-8,937
1637152090723,-8,904
1637152091627,-8,854
1637152092481,-8,833
1637152093314,-8,824
1637152094138,-8,818
1637152094959,-8,812
1637152095771,-8,809
1637152096580,-8,809
1637152097389,-8,811
1637152098200,-8,813
1637152099015,-8,816
1637152099831,-8,802
1637152100633,-8,812
1637152101445,-8,813
1637152102258,-8,806
1637152103768,-8,769
1637152104537,-8,804
1637152105341,-8,787
1637152106128,-8,799
1637152106928,-8,802
1637152107730,-8,801
1637152108531,-8,815
1637152109346,-8,814
1637152110160,-8,851
1637152111014,-8,771
1637152111785,-8,812
1637152112597,-8,800
1637152113397,-8,817
1637152114214,-8,814
1637152115031,-8,815
1637152115846,-8,873
1637152116719,-8,902
1637152117621,-8,833
1637152118454,-8,827
1637152120084,-8,791
1637152120875,-8,766
1637152121641,-8,843
1637152122484,-8,873
1637152123357,-8,855
1637152124215,-8,823
1637152125038,-8,820
1637152125858,-8,828
1637152126686,-8,853
1637152127539,-8,901
1637152128442,-8,920
1637152129362,-8,1051
1637152130413,-8,958
1637152131371,-8,916
1637152132287,-8,908
1637152133420,-8,867
1637152134287,-8,924
1637152135211,-8,872
1637152136083,-8,862
1637152136947,-8,881
1637152137828,-8,872
1637152138700,-8,857
1637152139557,-8,798
1637152140355,-8,833
1637152142191,-8,797
1637152142988,-8,825
1637152143813,-8,807
1637152144620,-8,852
1637152145472,-8,805
1637152147012,-8,821
1637152147833,-8,822
1637152148655,-8,725
1637152149380,-8,675
1637152150057,-8,819
1637152150876,-8,841
1637152151717,-8,821
1637152152538,-8,816
1637152153354,-8,809
1637152154165,-8,809
1637152154974,-8,828
1637152155802,-8,847
1637152156649,-8,859
1637152157508,-8,863
1637152158374,-8,848
1637152159222,-8,829
1637152160051,-8,848
1637152160899,-8,888
1637152161787,-8,919
1637152162708,-8,935
1637152163643,-8,908
1637152164551,-8,879
1637152165430,-8,865
1637152166295,-8,858
1637152167157,-8,854
1637152168011,-8,852
1637152168863,-8,847
1637152169710,-8,846
1637152170556,-8,832
1637152172141,-8,854
1637152172995,-8,801
1637152173796,-8,828
1637152174624,-8,809
1637152175593,-8,781
1637152176374,-8,766
1637152177140,-8,768
1637152177908,-8,779
1637152178687,-8,793
1637152179483,-8,802
1637152180285,-8,808
1637152181093,-8,812
1637152181905,-8,806
1637152182711,-8,832
1637152183545,-8,865
1637152184410,-8,979
1637152185389,-8,866
1637152186255,-8,850
1637152187105,-8,848
1637152189040,-8,847
1637152189887,-8,845
1637152190732,-8,823
1637152191555,-8,824
1637152192379,-8,864
1637152193245,-8,869
1637152194114,-8,868
1637152194982,-8,868
1637152195850,-8,870
1637152196720,-8,867
1637152197589,-8,864
1637152198453,-8,850
1637152199303,-8,841
1637152200144,-8,837
1637152200981,-8,840
1637152201824,-8,846
1637152202670,-8,854
1637152203524,-8,848
1637152204372,-8,829
1637152205201,-8,842
1637152206045,-8,885
1637152206930,-8,924
1637152207854,-8,931
1637152208785,-8,893
1637152209678,-8,867
1637152210549,-8,859
1637152211408,-8,856
1637152212264,-8,854
1637152213118,-8,854
1637152213972,-8,830
1637152214805,-8,818
1637152215623,-8,821
1637152216444,-8,786
1637152217230,-8,760
1637152217990,-8,767
1637152219394,-8,781
1637152220175,-8,819
1637152220994,-8,906
1637152221900,-8,952
1637152222853,-8,944
1637152223797,-8,877
1637152224674,-8,989
1637152225663,-8,807
1637152226470,-8,848
1637152227320,-8,800
1637152228120,-8,797
1637152228917,-8,845
1637152229762,-8,809
1637152230571,-8,805
1637152231378,-8,805
1637152232183,-8,777
1637152232960,-8,819
1637152233779,-8,803
1637152234582,-8,840
1637152235424,-8,852
1637152236276,-8,827
1637152237103,-8,851
1637152237954,-8,832
1637152238786,-8,850
1637152239639,-8,817
1637152240456,-8,822
1637152241278,-8,831
1637152242109,-8,858
1637152242967,-8,822
1637152243793,-8,849
1637152244642,-8,841
1637152245483,-8,866
1637152246349,-8,869
1637152247218,-8,841
1637152248061,-8,851
1637152248912,-8,872
1637152249784,-8,864
1637152250648,-8,860
1637152251508,-8,864
1637152252376,-8,843
1637152253219,-8,830
1637152254049,-8,857
1637152254906,-8,846
1637152255752,-8,832
1637152256713,-8,818
1637152257531,-8,788
1637152258319,-8,784
1637152259103,-8,799
1637152259902,-8,896
1637152260800,-8,938
1637152261738,-8,860
1637152262598,-8,833
1637152263431,-8,823
1637152264254,-8,822
1637152265079,-8,818
1637152265897,-8,755
1637152266652,-8,734
1637152267386,-8,774
1637152268160,-8,809
1637152268973,-8,833
1637152269806,-8,827
1637152270633,-8,822
1637152271455,-8,807
1637152272262,-8,712
1637152272975,-8,700
1637152273675,-8,789
1637152274464,-8,791
1637152275255,-8,777
1637152276032,-8,758
1637152276792,-8,752
1637152277544,-8,775
1637152278319,-8,800
1637152279119,-8,816
1637152279935,-8,850
1637152280789,-8,893
1637152281682,-8,918
1637152282600,-8,964
1637152283564,-8,918
1637152284482,-8,891
1637152285376,-8,882
1637152286258,-8,879
1637152287137,-8,856
1637152287993,-8,911
1637152288904,-8,944
1637152290750,-8,888
1637152291638,-8,886
1637152292524,-8,912
1637152293436,-8,896
1637152295087,-8,886
1637152295973,-8,906
1637152296879,-8,885
1637152298767,-8,917
1637152299684,-8,896
1637152300580,-8,912
1637152301492,-8,952
1637152302444,-8,913
1637152303359,-8,919
1637152304278,-8,947
1637152305225,-8,927
1637152306152,-8,874
1637152307026,-8,859
1637152307889,-8,833
1637152308722,-8,859
1637152309581,-8,819
1637152310400,-8,819
1637152311219,-8,871
1637152313092,-8,873
1637152313965,-8,875
1637152314840,-8,858
1637152315698,-8,865
1637152316563,-8,832
1637152318055,-8,839
1637152318894,-8,805
1637152319699,-8,801
1637152320502,-8,781
1637152321283,-8,807
1637152322090,-8,802
1637152322892,-8,802
1637152323694,-8,781
1637152324477,-8,801
1637152325278,-8,800
1637152326078,-8,799
1637152326877,-8,769
1637152327646,-8,808
1637152328457,-8,791
1637152329248,-8,788
1637152330036,-8,807
1637152330843,-8,807
1637152331650,-8,798
1637152332452,-8,767
1637152333219,-8,796
1637152334015,-8,767
1637152334782,-8,753
1637152335535,-8,749
1637152336286,-8,750
1637152337036,-8,747
1637152337783,-8,779
1637152338562,-8,760
1637152339322,-8,788
1637152340112,-8,833
1637152340945,-8,936
1637152341881,-8,1010
1637152342891,-8,1035
1637152343926,-8,902
1637152344830,-8,838
1637152345668,-8,764
1637152346432,-8,808
1637152347240,-8,834
1637152348074,-8,851
1637152348968,-8,843
1637152349811,-8,830
1637152350641,-8,822
1637152351463,-8,823
1637152352286,-8,828
1637152353116,-8,847
1637152353963,-8,876
1637152354839,-8,863
1637152355702,-8,832
1637152356534,-8,818
1637152357356,-8,867
1637152358223,-8,909
1637152359132,-8,913
1637152360045,-8,896
1637152360941,-8,877
1637152361820,-8,872
1637152362692,-8,869
1637152363561,-8,871
1637152364432,-8,865
1637152365297,-8,836
1637152366136,-8,834
1637152366970,-8,883
1637152367853,-8,929
1637152368782,-8,944
1637152369726,-8,907
1637152370636,-8,883
1637152371519,-8,882
1637152372401,-8,885
1637152373286,-8,878
1637152374164,-8,873
1637152375039,-8,870
1637152375909,-8,881
1637152376790,-8,881
1637152377671,-8,879
1637152378550,-8,848
1637152379400,-8,877
1637152380277,-8,941
1637152381218,-8,956
1637152382174,-8,911
1637152383085,-8,878
1637152383966,-8,865
1637152384831,-8,857
1637152385688,-8,848
1637152386536,-8,854
1637152387390,-8,854
1637152388246,-8,860
1637152389106,-8,857
1637152389963,-8,848
1637152390811,-8,836
1637152391647,-8,824
1637152392473,-8,799
1637152393272,-8,788
1637152394060,-8,811
1637152394871,-8,853
1637152395724,-8,863
1637152396590,-8,873
1637152397463,-8,879
1637152398342,-8,882
1637152399224,-8,878
1637152400102,-8,834
1637152401635,-8,777
1637152402412,-8,797
1637152403209,-8,759
1637152403969,-8,760
1637152404729,-8,793
1637152405522,-8,773
1637152406295,-8,795
1637152407090,-8,817
1637152407910,-8,865
1637152408775,-8,922
1637152409697,-8,873
1637152410570,-8,886
1637152411456,-8,881
1637152412340,-8,873
1637152413213,-8,858
1637152414071,-8,880
1637152414951,-8,888
1637152415839,-8,838
1637152416681,-8,867
1637152417548,-8,873
1637152418421,-8,874
1637152419295,-8,859
1637152420154,-8,845
1637152421075,-8,829
1637152421904,-8,823
1637152422727,-8,827
1637152423554,-8,839
1637152424393,-8,857
1637152425254,-8,869
1637152426123,-8,871
1637152426994,-8,884
1637152427878,-8,907
1637152428785,-8,916
1637152429704,-8,913
1637152430617,-8,903
1637152431520,-8,893
1637152432413,-8,889
1637152433302,-8,884
1637152434188,-8,876
1637152435064,-8,873
1637152435937,-8,869
1637152436806,-8,863
1637152437669,-8,860
1637152438532,-8,861
1637152439393,-8,867
1637152440260,-8,894
1637152441154,-8,866
1637152442020,-8,843
1637152443644,-8,824
1637152444468,-8,827
1637152445295,-8,808
1637152447106,-8,841
1637152447947,-8,836
1637152448783,-8,842
1637152449625,-8,830
1637152450455,-8,855
1637152451968,-8,816
1637152452784,-8,794
1637152453578,-8,783
1637152454363,-8,787
1637152455150,-8,798
1637152455948,-8,825
1637152456773,-8,921
1637152457694,-8,988
1637152458685,-8,880
1637152459565,-8,897
1637152460462,-8,924
1637152461386,-8,923
1637152462309,-8,876
1637152463912,-8,928
1637152464840,-8,994
1637152465834,-8,940
1637152467777,-8,896
1637152468673,-8,895
1637152469568,-8,844
1637152470412,-8,875
1637152471287,-8,888
1637152472926,-8,907
1637152473833,-8,879
1637152474712,-8,860
1637152476575,-8,881
1637152477456,-8,850
1637152478306,-8,851
1637152479157,-8,873
1637152480030,-8,879
1637152480911,-8,923
1637152481834,-8,870
1637152482704,-8,868
1637152483572,-8,867
1637152484439,-8,870
1637152485340,-8,870
1637152486210,-8,866
1637152487076,-8,865
1637152487941,-8,856
1637152488797,-8,849
1637152489648,-8,838
1637152490486,-8,829
1637152491315,-8,828
1637152492143,-8,846
1637152492989,-8,849
1637152493840,-8,821
1637152494661,-8,826
1637152495487,-8,844
1637152496331,-8,905
1637152497236,-8,869
1637152498127,-8,823
1637152498950,-8,842
1637152499792,-8,888
1637152500680,-8,907
1637152501587,-8,864
1637152504230,-8,862
1637152505092,-8,856
1637152505948,-8,850
1637152506798,-8,844
1637152507642,-8,841
1637152508486,-8,844
1637152509330,-8,852
1637152510182,-8,867
1637152511049,-8,876
1637152511925,-8,872
1637152512800,-8,843
1637152513643,-8,789
1637152514432,-8,845
1637152515277,-8,947
1637152516224,-8,956
1637152517945,-8,828
1637152518773,-8,840
1637152519613,-8,869
1637152520484,-8,915
1637152521399,-8,911
1637152522310,-8,901
1637152523211,-8,885
1637152524096,-8,861
1637152525960,-8,915
1637152526875,-8,848
1637152527723,-8,839
1637152528562,-8,842
1637152529404,-8,823
1637152530968,-8,873
1637152531841,-8,879
1637152532720,-8,872
1637152533595,-8,868
1637152534463,-8,872
1637152535335,-8,863
1637152536198,-8,859
1637152537057,-8,844
1637152537903,-8,878
1637152538781,-8,867
1637152539648,-8,875
1637152540523,-8,881
1637152541404,-8,878
1637152542284,-8,922
1637152543206,-8,883
1637152544089,-8,870
1637152544959,-8,876
1637152545835,-8,856
1637152547569,-8,812
1637152548381,-8,786
1637152549167,-8,812
1637152549979,-8,831
1637152550810,-8,840
1637152551651,-8,851
1637152552502,-8,857
1637152553359,-8,873
1637152554232,-8,872
1637152555104,-8,859
1637152555965,-8,836
1637152556801,-8,823
1637152557624,-8,832
1637152558456,-8,842
1637152559298,-8,800
1637152560738,-8,834
1637152561572,-8,863
1637152562435,-8,962
1637152563397,-8,1069
1637152565691,-8,1010
1637152566701,-8,939
1637152567640,-8,883
1637152568523,-8,874
1637152569397,-8,905
1637152571139,-8,877
1637152572016,-8,874
1637152572890,-8,864
1637152573754,-8,858
1637152574614,-8,854
1637152575468,-8,856
1637152576324,-8,846
1637152577170,-8,871
1637152578041,-8,883
1637152578926,-8,820
1637152579746,-8,787
1637152580533,-8,849
1637152581382,-8,867
1637152582249,-8,864
1637152583116,-8,862
1637152583978,-8,866
1637152584844,-8,856
1637152585700,-8,827
1637152586527,-8,836
1637152588761,-8,837
1637152589598,-8,852
1637152590450,-8,853
1637152591303,-8,851
1637152592154,-8,849
1637152593004,-8,857
1637152593861,-8,858
1637152594719,-8,847
1637152595566,-8,872
1637152596438,-8,904
1637152597345,-8,897
1637152598242,-8,865
1637152599107,-8,844
1637152599951,-8,837
1637152600788,-8,835
1637152601626,-8,821
1637152602447,-8,798
1637152603245,-8,805
1637152604050,-8,829
1637152604879,-8,859
1637152605741,-8,876
1637152606617,-8,904
1637152607521,-8,921
1637152608442,-8,900
1637152609342,-8,874
1637152610217,-8,854
1637152611071,-8,846
1637152611917,-8,845
1637152612762,-8,849
1637152613611,-8,856
1637152614470,-8,857
1637152615327,-8,852
1637152616179,-8,861
1637152617040,-8,907
1637152617947,-8,1059
1637152619009,-8,995
1637152620004,-8,895
1637152620899,-8,867
1637152621766,-8,851
1637152622617,-8,829
1637152623448,-8,803
1637152624251,-8,817
1637152625068,-8,838
1637152625906,-8,812
1637152626718,-8,815
1637152627536,-8,816
1637152628352,-8,799
1637152629151,-8,748
1637152629899,-8,810
1637152630709,-8,816
1637152631597,-8,748
1637152632345,-8,763
1637152633108,-8,797
1637152633905,-8,816
1637152634721,-8,807
1637152635531,-8,813
1637152636344,-8,824
1637152637168,-8,834
1637152638002,-8,834
1637152638836,-8,827
1637152639666,-8,816
1637152640482,-8,810
1637152641292,-8,810
1637152642102,-8,812
1637152642914,-8,799
1637152643715,-8,798
1637152644513,-8,805
1637152645318,-8,816
1637152646134,-8,827
1637152646961,-8,834
1637152647797,-8,853
1637152648650,-8,897
1637152649547,-8,909
1637152650456,-8,918
1637152651374,-8,918
1637152652294,-8,922
1637152653216,-8,950
1637152654166,-8,926
1637152655092,-8,880
1637152655972,-8,873
1637152657746,-8,951
1637152658697,-8,895
1637152659592,-8,936
1637152661426,-8,934
1637152662360,-8,914
1637152663274,-8,892
1637152664166,-8,871
1637152665037,-8,851
1637152665891,-8,842
1637152666733,-8,854
1637152667587,-8,887
1637152668474,-8,897
1637152669371,-8,865
1637152670239,-8,882
1637152671121,-8,893
1637152672014,-8,865
1637152672879,-8,865
1637152673744,-8,859
1637152674606,-8,859
1637152675465,-8,848
1637152676313,-8,844
1637152677157,-8,846
1637152678003,-8,855
1637152678859,-8,850
1637152679709,-8,814
1637152680523,-8,848
1637152681371,-8,895
1637152682266,-8,1064
1637152683332,-8,1068
1637152684400,-8,967
1637152685367,-8,951
1637152686318,-8,930
1637152687248,-8,932
1637152688182,-8,927
1637152689109,-8,917
1637152690026,-8,865
1637152690891,-8,795
1637152691686,-8,885
1637152693250,-8,902
1637152694152,-8,842
1637152694994,-8,845
1637152695839,-8,813
1637152696654,-8,924
1637152697578,-8,936
1637152698514,-8,1043
1637152699557,-8,937
1637152700494,-8,902
1637152701400,-8,928
1637152702328,-8,939
1637152703267,-8,847
1637152704114,-8,869
1637152704983,-8,922
1637152705974,-8,916
1637152706890,-8,895
1637152707785,-8,874
1637152708659,-8,843
1637152709502,-8,819
1637152710324,-8,803
1637152711127,-8,824
1637152711951,-8,845
1637152712796,-8,860
1637152713656,-8,863
1637152714521,-8,854
1637152715375,-8,831
1637152716206,-8,848
1637152717054,-8,882
1637152717936,-8,881
1637152718909,-8,868
1637152719777,-8,828
1637152720605,-8,916
1637152721521,-8,885
1637152722406,-8,853
1637152723262,-8,896
1637152724158,-8,881
1637152725039,-8,867
1637152725906,-8,876
1637152726782,-8,875
1637152727660,-8,901
1637152728561,-8,849
1637152729410,-8,869
1637152730279,-8,909
1637152731188,-8,928
1637152732120,-8,903
1637152733023,-8,904
1637152733927,-8,892
1637152734819,-8,840
1637152735659,-8,868
1637152736530,-8,874
1637152737404,-8,877
1637152738281,-8,829
1637152739110,-8,909
1637152740019,-8,932
1637152740953,-8,955
1637152741908,-8,867
1637152742775,-8,869
1637152743644,-8,886
1637152744530,-8,940
1637152745472,-8,927
1637152746399,-8,820
1637152747219,-8,873
1637152748092,-8,855
1637152748947,-8,841
1637152749791,-8,853
1637152750644,-8,826
1637152751470,-8,864
1637152752334,-8,884
1637152753218,-8,880
1637152754100,-8,855
1637152754955,-8,823
1637152755778,-8,853
1637152756631,-8,834
1637152757465,-8,815
1637152758284,-8,808
1637152759092,-8,808
1637152759900,-8,814
1637152760714,-8,845
1637152761559,-8,810
1637152762372,-8,804
1637152763176,-8,805
1637152763981,-8,813
1637152764794,-8,812
1637152765606,-8,791
1637152766507,-8,771
1637152767278,-8,763
1637152768041,-8,778
1637152768819,-8,776
1637152769595,-8,766
1637152770364,-8,771
1637152771135,-8,768
1637152771903,-8,830
1637152772733,-8,899
1637152773632,-8,869
1637152775777,-8,865
1637152776642,-8,850
1637152777492,-8,838
1637152778330,-8,849
1637152779179,-8,855
1637152780037,-8,854
1637152780891,-8,868
1637152781759,-8,902
1637152782661,-8,908
1637152783569,-8,925
1637152784495,-8,931
1637152785426,-8,944
1637152786370,-8,945
1637152787315,-8,914
1637152788229,-8,885
1637152789118,-8,853
1637152789971,-8,829
1637152790800,-8,880
1637152791680,-8,917
1637152792597,-8,912
1637152794886,-8,883
1637152795769,-8,859
1637152796628,-8,861
1637152797489,-8,862
1637152798351,-8,861
1637152799214,-8,858
1637152800072,-8,855
1637152800927,-8,856
1637152801783,-8,866
1637152802649,-8,888
1637152803540,-8,938
1637152804478,-8,995
1637152805473,-8,881
1637152806354,-8,911
1637152807265,-8,922
1637152808344,-8,924
1637152809268,-8,905
1637152810173,-8,888
1637152811061,-8,872
1637152811934,-8,859
1637152812793,-8,843
1637152813636,-8,799
1637152814435,-8,803
1637152815238,-8,829
1637152816071,-8,855
1637152816926,-8,876
1637152817802,-8,879
1637152818681,-8,864
1637152819545,-8,857
1637152820404,-8,881
1637152821285,-8,912
1637152822197,-8,1073
1637152823270,-8,912
1637152824182,-8,886
1637152825718,-8,850
1637152826568,-8,846
1637152827414,-8,849
1637152828266,-8,863
1637152829129,-8,884
1637152830013,-8,909
1637152830922,-8,959
1637152831881,-8,1001
1637152832886,-8,966
1637152833852,-8,930
1637152834782,-8,913
1637152835695,-8,898
1637152836593,-8,886
1637152837481,-8,851
1637152838332,-8,834
1637152839166,-8,857
1637152840023,-8,878
1637152840901,-8,884
1637152841788,-8,870
1637152842658,-8,806
1637152843464,-8,841
1637152844305,-8,933
1637152845238,-8,919
1637152846160,-8,877
1637152847037,-8,898
1637152847935,-8,922
1637152848857,-8,998
1637152849855,-8,997
1637152850873,-8,1041
1637152851914,-8,972
1637152852886,-8,954
1637152853840,-8,971
1637152854816,-8,951
1637152855767,-8,889
1637152856656,-8,957
1637152857613,-8,930
1637152858543,-8,861
1637152859407,-8,993
1637152860400,-8,1041
1637152861441,-8,981
1637152862422,-8,964
1637152863386,-8,877
1637152864266,-8,943
1637152865209,-8,926
1637152866135,-8,850
1637152866985,-8,934
1637152867919,-8,922
1637152868844,-8,906
1637152869750,-8,968
1637152870718,-8,915
1637152871633,-8,909
1637152872542,-8,865
1637152874329,-8,802
1637152875131,-8,847
1637152875978,-8,901
1637152876879,-8,914
1637152877793,-8,911
1637152878705,-8,908
1637152879613,-8,922
1637152880535,-8,933
1637152881468,-8,843
1637152882311,-8,845
1637152884504,-8,817
1637152885321,-8,886
1637152886207,-8,906
1637152887113,-8,875
1637152887988,-8,882
1637152888873,-8,920
1637152889793,-8,879
1637152890672,-8,893
1637152891565,-8,834
1637152892399,-8,824
1637152893227,-8,825
1637152894052,-8,848
1637152894900,-8,818
1637152895718,-8,806
1637152896524,-8,783
1637152897309,-8,792
1637152898101,-8,764
1637152898865,-8,792
1637152899657,-8,736
1637152900393,-8,825
1637152901221,-8,873
1637152902094,-8,968
1637152903062,-8,906
1637152903968,-8,918
1637152904886,-8,920
1637152905809,-8,950
