unix_epoch_in_miliseconds,timezone_at_sync,bbi
1636618238304,-8,748
1636618239052,-8,749
1636618239801,-8,736
1636618240537,-8,724
1636618241264,-8,720
1636618241984,-8,717
1636618242701,-8,716
1636618243417,-8,720
1636618244137,-8,734
1636618244873,-8,747
1636618245620,-8,744
1636618246364,-8,744
1636618247108,-8,753
1636618247861,-8,740
1636618248604,-8,752
1636618249356,-8,757
1636618250113,-8,765
1636618250878,-8,797
1636618251675,-8,803
1636618252485,-8,791
1636618253276,-8,785
1636618254061,-8,735
1636618255072,-8,791
1636618255863,-8,818
1636618256681,-8,824
1636618257505,-8,872
1636618259381,-8,887
1636618260268,-8,843
1636618261111,-8,823
1636618261934,-8,818
1636618262752,-8,814
1636618263567,-8,817
1636618264384,-8,818
1636618265202,-8,820
1636618266022,-8,830
1636618266852,-8,833
1636618267688,-8,816
1636618268504,-8,817
1636618270128,-8,809
1636618270937,-8,804
1636618271741,-8,799
1636618272540,-8,800
1636618273342,-8,798
1636618274140,-8,801
1636618274941,-8,803
1636618275744,-8,806
1636618276550,-8,809
1636618278164,-8,804
1636618278968,-8,800
1636618279768,-8,795
1636618280563,-8,794
1636618281361,-8,791
1636618282152,-8,793
1636618282945,-8,780
1636618283725,-8,824
1636618284549,-8,808
1636618286116,-8,832
1636618286948,-8,766
1636618287714,-8,790
1636618288504,-8,807
1636618289315,-8,777
1636618290092,-8,778
1636618290870,-8,795
1636618291665,-8,773
1636618292438,-8,764
1636618293204,-8,796
1636618294000,-8,828
1636618294828,-8,773
1636618295601,-8,818
1636618296419,-8,799
1636618297221,-8,763
1636618297984,-8,811
1636618298795,-8,792
1636618299587,-8,754
1636618300341,-8,806
1636618301944,-8,774
1636618302718,-8,805
1636618303523,-8,804
1636618304327,-8,788
1636618305123,-8,805
1636618305928,-8,804
1636618306732,-8,788
1636618307520,-8,833
1636618308353,-8,823
1636618309940,-8,766
1636618310706,-8,833
1636618311539,-8,799
1636618312338,-8,784
1636618313179,-8,765
1636618313944,-8,757
1636618314701,-8,760
1636618315461,-8,750
1636618316211,-8,735
1636618316951,-8,733
1636618317684,-8,750
1636618318434,-8,776
1636618319210,-8,780
1636618319990,-8,780
1636618320774,-8,778
1636618321552,-8,780
1636618322332,-8,784
1636618323116,-8,789
1636618323905,-8,795
1636618324702,-8,798
1636618325500,-8,800
1636618326300,-8,804
1636618327104,-8,805
1636618327909,-8,804
1636618329516,-8,803
1636618330319,-8,800
1636618331119,-8,795
1636618331914,-8,777
1636618333408,-8,751
1636618334159,-8,805
1636618334964,-8,801
1636618335765,-8,763
1636618336532,-8,812
1636618337344,-8,805
1636618338149,-8,757
1636618338906,-8,800
1636618339706,-8,782
1636618340489,-8,779
1636618341268,-8,806
1636618342074,-8,800
1636618342874,-8,797
1636618343671,-8,828
1636618345300,-8,783
1636618346083,-8,803
1636618346886,-8,781
1636618347667,-8,752
1636618348425,-8,795
1636618349220,-8,776
1636618349996,-8,920
1636618350916,-8,782
1636618351698,-8,773
1636618353228,-8,761
1636618353989,-8,763
1636618354752,-8,772
1636618355524,-8,782
1636618356887,-8,795
1636618357682,-8,795
1636618358477,-8,796
1636618359277,-8,803
1636618360080,-8,805
1636618360885,-8,804
1636618361689,-8,796
1636618362485,-8,790
1636618363278,-8,778
1636618364056,-8,770
1636618364826,-8,764
1636618365590,-8,762
1636618366352,-8,764
1636618368116,-8,764
1636618368880,-8,762
1636618369642,-8,760
1636618370402,-8,766
1636618371168,-8,771
1636618371944,-8,776
1636618372720,-8,784
1636618373504,-8,790
1636618374294,-8,798
1636618375092,-8,801
1636618375895,-8,801
1636618376696,-8,800
1636618377496,-8,794
1636618378290,-8,791
1636618379081,-8,784
1636618380640,-8,775
1636618381415,-8,774
1636618382189,-8,773
1636618382962,-8,775
1636618383742,-8,778
1636618384520,-8,781
1636618385301,-8,782
1636618386083,-8,783
1636618386866,-8,782
1636618387653,-8,791
1636618388444,-8,785
1636618389229,-8,778
1636618390007,-8,784
1636618390791,-8,773
1636618391567,-8,777
1636618392344,-8,812
1636618393156,-8,818
1636618393974,-8,821
1636618394795,-8,824
1636618395623,-8,821
1636618396444,-8,817
1636618397261,-8,809
1636618398070,-8,791
1636618398861,-8,783
1636618399646,-8,778
1636618400424,-8,774
1636618401198,-8,772
1636618401970,-8,772
1636618402742,-8,765
1636618403511,-8,765
1636618404276,-8,768
1636618405044,-8,767
1636618405811,-8,768
1636618406579,-8,774
1636618408120,-8,748
1636618408868,-8,755
1636618409623,-8,752
1636618410375,-8,755
1636618411137,-8,755
1636618411892,-8,758
1636618412650,-8,759
1636618413409,-8,747
1636618414156,-8,723
1636618415624,-8,777
1636618416401,-8,789
1636618417190,-8,795
1636618417985,-8,800
1636618418791,-8,817
1636618419608,-8,812
1636618420420,-8,811
1636618421231,-8,809
1636618422040,-8,811
1636618422872,-8,808
1636618423680,-8,828
1636618424508,-8,823
1636618425331,-8,786
1636618426117,-8,827
1636618426951,-8,993
1636618428606,-8,814
1636618429420,-8,815
1636618430235,-8,819
1636618431054,-8,815
1636618431869,-8,811
1636618432682,-8,802
1636618433484,-8,789
1636618434273,-8,773
1636618435046,-8,768
1636618435814,-8,766
1636618436582,-8,750
1636618437332,-8,756
1636618438088,-8,775
1636618438863,-8,779
1636618439642,-8,783
1636618440431,-8,789
1636618441220,-8,795
1636618442015,-8,802
1636618442817,-8,807
1636618443624,-8,813
1636618444439,-8,813
1636618445252,-8,808
1636618446060,-8,801
1636618446861,-8,796
1636618447657,-8,798
1636618448458,-8,798
1636618449256,-8,798
1636618450054,-8,806
1636618450860,-8,805
1636618451665,-8,806
1636618452474,-8,806
1636618453280,-8,800
1636618454080,-8,794
1636618454874,-8,789
1636618455663,-8,765
1636618457180,-8,748
1636618457928,-8,743
1636618458671,-8,744
1636618459415,-8,764
1636618460180,-8,800
1636618460980,-8,769
1636618461749,-8,812
1636618462561,-8,825
1636618463386,-8,802
1636618464236,-8,860
1636618465096,-8,738
1636618465834,-8,789
1636618466623,-8,836
1636618467461,-8,767
1636618468228,-8,771
1636618468999,-8,801
1636618469800,-8,778
1636618470578,-8,783
1636618472160,-8,769
1636618472929,-8,787
1636618473716,-8,765
1636618474481,-8,778
1636618475262,-8,766
1636618476028,-8,786
1636618476814,-8,765
1636618477579,-8,764
1636618478343,-8,780
1636618479128,-8,768
1636618479896,-8,760
1636618480656,-8,795
1636618481451,-8,798
1636618482249,-8,799
1636618483852,-8,810
1636618484662,-8,774
1636618485436,-8,807
1636618486243,-8,787
1636618487032,-8,760
1636618487792,-8,761
1636618488553,-8,789
1636618489342,-8,757
1636618490099,-8,771
1636618490873,-8,779
1636618491652,-8,805
1636618492457,-8,798
1636618493255,-8,824
1636618494079,-8,796
1636618494877,-8,803
1636618495680,-8,822
1636618496502,-8,783
1636618497285,-8,806
1636618498091,-8,806
1636618499668,-8,793
1636618500461,-8,798
1636618501259,-8,760
1636618502019,-8,768
1636618502788,-8,836
1636618503624,-8,741
1636618504365,-8,802
1636618505167,-8,802
1636618505969,-8,771
1636618506748,-8,804
1636618508239,-8,793
1636618509032,-8,789
1636618509821,-8,783
1636618510604,-8,775
1636618511379,-8,777
1636618513162,-8,778
1636618513940,-8,773
1636618514713,-8,772
1636618515485,-8,774
1636618516259,-8,778
1636618517820,-8,787
1636618518607,-8,791
1636618519398,-8,796
1636618520194,-8,798
1636618521788,-8,799
1636618522587,-8,794
1636618523381,-8,789
1636618524170,-8,796
1636618525628,-8,796
1636618526424,-8,805
1636618527229,-8,795
1636618528024,-8,815
1636618528840,-8,816
1636618529656,-8,793
1636618530449,-8,813
1636618531262,-8,817
1636618532079,-8,764
1636618532847,-8,801
1636618533648,-8,805
1636618534453,-8,783
1636618535236,-8,807
1636618536043,-8,972
1636618537730,-8,806
1636618538536,-8,804
1636618539340,-8,803
1636618540143,-8,796
1636618540939,-8,788
1636618541728,-8,784
1636618542512,-8,779
1636618543291,-8,777
1636618544068,-8,778
1636618544846,-8,780
1636618545630,-8,782
1636618546412,-8,780
1636618547192,-8,779
1636618547971,-8,776
1636618548747,-8,774
1636618550296,-8,786
1636618551082,-8,785
1636618551867,-8,797
1636618552664,-8,797
1636618553463,-8,797
1636618554260,-8,785
1636618555045,-8,746
1636618555791,-8,670
1636618556461,-8,668
1636618557131,-8,729
1636618557860,-8,741
1636618558601,-8,741
1636618559342,-8,745
1636618560087,-8,745
1636618560838,-8,742
1636618561580,-8,739
1636618562319,-8,736
1636618563055,-8,736
1636618563791,-8,751
1636618565304,-8,769
1636618566073,-8,774
1636618566847,-8,779
1636618567626,-8,783
1636618568412,-8,788
1636618569200,-8,795
1636618569995,-8,793
1636618570788,-8,785
1636618571573,-8,777
1636618573120,-8,770
1636618573890,-8,779
1636618574669,-8,781
1636618575450,-8,774
1636618576831,-8,784
1636618577615,-8,807
1636618578422,-8,806
1636618579230,-8,806
1636618580036,-8,855
1636618580891,-8,830
1636618581721,-8,793
1636618582514,-8,765
1636618583282,-8,758
1636618584040,-8,753
1636618584793,-8,744
1636618585537,-8,734
1636618586271,-8,742
1636618588018,-8,750
1636618588768,-8,754
1636618589522,-8,758
1636618590280,-8,760
1636618591040,-8,759
1636618591803,-8,757
1636618592560,-8,759
1636618593319,-8,765
1636618594084,-8,769
1636618594853,-8,773
1636618596404,-8,802
1636618597206,-8,798
1636618598004,-8,774
1636618598778,-8,777
1636618599558,-8,766
1636618600324,-8,761
1636618601085,-8,760
1636618601845,-8,754
1636618602599,-8,757
1636618604116,-8,783
1636618604899,-8,792
1636618605691,-8,798
1636618606489,-8,795
1636618607868,-8,788
1636618608656,-8,785
1636618609441,-8,793
1636618610236,-8,800
1636618611036,-8,796
1636618611832,-8,795
1636618612627,-8,795
1636618613422,-8,785
1636618615206,-8,778
1636618615984,-8,770
1636618616754,-8,768
1636618617522,-8,765
1636618618287,-8,727
1636618619018,-8,714
1636618619732,-8,730
1636618620462,-8,745
1636618621207,-8,752
1636618621959,-8,754
1636618622716,-8,724
1636618623440,-8,707
1636618624147,-8,725
1636618624872,-8,767
1636618625639,-8,756
1636618626939,-8,820
1636618627759,-8,836
1636618628595,-8,854
1636618630449,-8,851
1636618631300,-8,841
1636618632141,-8,833
1636618633182,-8,814
1636618633996,-8,849
1636618634845,-8,837
1636618635682,-8,805
1636618636487,-8,850
1636618637972,-8,807
1636618638779,-8,821
1636618639600,-8,763
1636618641168,-8,824
1636618641992,-8,787
1636618642779,-8,802
1636618643581,-8,814
1636618644401,-8,795
1636618645196,-8,801
1636618645997,-8,836
1636618646833,-8,731
1636618647640,-8,804
1636618648444,-8,793
1636618649237,-8,791
1636618650028,-8,790
1636618650824,-8,784
1636618651608,-8,790
1636618652398,-8,800
1636618653198,-8,806
1636618654004,-8,814
1636618654819,-8,821
1636618655640,-8,817
1636618656457,-8,811
1636618657268,-8,803
1636618658071,-8,788
1636618659640,-8,781
1636618660421,-8,781
1636618661202,-8,788
1636618661990,-8,792
1636618662787,-8,797
1636618663584,-8,803
1636618664387,-8,806
1636618665193,-8,816
1636618666009,-8,826
1636618666838,-8,830
1636618667668,-8,832
1636618668500,-8,849
1636618669349,-8,850
1636618670199,-8,811
1636618671012,-8,808
1636618671820,-8,807
1636618672627,-8,802
1636618673429,-8,796
1636618674225,-8,788
1636618675015,-8,785
1636618675800,-8,788
1636618676588,-8,790
1636618677378,-8,793
1636618678171,-8,800
1636618678975,-8,801
1636618679776,-8,799
1636618680575,-8,798
1636618681373,-8,792
1636618682165,-8,772
1636618683680,-8,775
1636618684455,-8,864
1636618685319,-8,846
1636618686165,-8,785
1636618687640,-8,768
1636618688408,-8,741
1636618689149,-8,765
1636618689914,-8,821
1636618690737,-8,771
1636618691508,-8,794
1636618693184,-8,800
1636618693984,-8,795
1636618694779,-8,792
1636618695571,-8,792
1636618696363,-8,788
1636618697159,-8,777
1636618697936,-8,739
1636618698675,-8,673
1636618699348,-8,718
1636618700066,-8,779
1636618701632,-8,787
1636618702419,-8,802
1636618703221,-8,810
1636618704031,-8,816
1636618704849,-8,811
1636618706843,-8,837
1636618707680,-8,847
1636618708527,-8,854
1636618709381,-8,852
1636618710233,-8,860
1636618711956,-8,872
1636618712828,-8,927
1636618713755,-8,987
1636618714742,-8,949
1636618715698,-8,906
1636618716604,-8,886
1636618717490,-8,855
1636618718345,-8,826
1636618719171,-8,824
1636618719997,-8,823
1636618720820,-8,827
1636618721647,-8,856
1636618722503,-8,825
1636618723328,-8,819
1636618724940,-8,818
1636618725758,-8,839
1636618726597,-8,831
1636618728188,-8,808
1636618728996,-8,828
1636618729824,-8,981
1636618730805,-8,813
1636618732400,-8,796
1636618733196,-8,785
1636618733981,-8,757
1636618734738,-8,759
1636618736260,-8,765
1636618737025,-8,754
1636618737779,-8,756
1636618738535,-8,768
1636618739859,-8,789
1636618740648,-8,805
1636618741453,-8,812
1636618743269,-8,823
1636618744092,-8,829
1636618744921,-8,831
1636618745752,-8,831
1636618746583,-8,827
1636618747413,-8,815
1636618748228,-8,802
1636618749030,-8,793
1636618749823,-8,761
1636618750584,-8,726
1636618751741,-8,719
1636618752460,-8,737
1636618753197,-8,754
1636618754956,-8,800
1636618755756,-8,816
1636618756572,-8,820
1636618757392,-8,818
1636618758210,-8,865
1636618760068,-8,860
1636618760928,-8,831
1636618761759,-8,822
1636618762581,-8,813
1636618763397,-8,815
1636618764212,-8,820
1636618765032,-8,831
1636618765863,-8,825
1636618766688,-8,814
1636618768304,-8,797
1636618769101,-8,794
1636618769895,-8,790
1636618770685,-8,783
1636618771474,-8,782
1636618772256,-8,791
1636618773047,-8,796
1636618773843,-8,797
1636618774640,-8,798
1636618775442,-8,798
1636618776240,-8,795
1636618777035,-8,796
1636618777831,-8,795
1636618778626,-8,796
1636618780220,-8,801
1636618781021,-8,804
1636618781825,-8,811
1636618782636,-8,808
1636618784204,-8,795
1636618784999,-8,796
1636618785795,-8,801
1636618787404,-8,810
1636618788214,-8,771
1636618788985,-8,839
1636618789824,-8,802
1636618790632,-8,784
1636618791416,-8,813
1636618792229,-8,768
1636618792997,-8,785
1636618793782,-8,802
1636618794585,-8,819
1636618795404,-8,776
1636618796180,-8,825
1636618797005,-8,791
1636618797796,-8,766
1636618798565,-8,795
1636618799360,-8,798
1636618800158,-8,788
1636618800946,-8,828
1636618801774,-8,816
1636618802593,-8,807
1636618803400,-8,819
1636618804219,-8,800
1636618805019,-8,811
1636618805830,-8,837
1636618806668,-8,828
1636618807496,-8,800
1636618808296,-8,841
1636618809137,-8,774
1636618809911,-8,822
1636618810737,-8,839
1636618811576,-8,784
1636618812360,-8,771
1636618813131,-8,766
1636618813897,-8,806
1636618815484,-8,824
1636618816308,-8,856
1636618817164,-8,804
1636618817968,-8,793
1636618818770,-8,818
1636618819588,-8,778
1636618820366,-8,761
1636618821127,-8,768
1636618821895,-8,759
1636618823428,-8,798
1636618824226,-8,843
1636618825069,-8,784
1636618825853,-8,796
1636618826670,-8,822
1636618827492,-8,860
1636618828352,-8,885
1636618829237,-8,873
1636618830110,-8,852
1636618830967,-8,837
1636618831804,-8,825
1636618832629,-8,826
1636618833455,-8,821
1636618834276,-8,814
1636618835092,-8,812
1636618835904,-8,809
1636618836713,-8,808
1636618837521,-8,807
1636618838328,-8,806
1636618839139,-8,805
1636618839944,-8,815
1636618840759,-8,779
1636618841538,-8,954
1636618843156,-8,801
1636618843957,-8,792
1636618844749,-8,779
1636618845528,-8,767
1636618846833,-8,778
1636618847611,-8,784
1636618848395,-8,786
1636618850182,-8,794
1636618850976,-8,818
1636618851794,-8,849
1636618852643,-8,861
1636618853504,-8,831
1636618854337,-8,823
1636618855160,-8,819
1636618855979,-8,816
1636618856795,-8,816
1636618857611,-8,805
1636618858419,-8,781
1636618859200,-8,771
1636618859971,-8,772
1636618860743,-8,776
1636618861519,-8,783
1636618862887,-8,794
1636618863681,-8,793
1636618864474,-8,797
1636618865272,-8,796
1636618866068,-8,796
1636618866864,-8,795
1636618867659,-8,796
1636618868455,-8,796
1636618869253,-8,787
1636618870040,-8,782
1636618870822,-8,781
1636618871603,-8,755
1636618872358,-8,746
1636618874104,-8,740
1636618874844,-8,742
1636618875586,-8,739
1636618876325,-8,735
1636618877060,-8,737
1636618877800,-8,748
1636618878548,-8,762
1636618879310,-8,786
1636618880096,-8,801
1636618880897,-8,802
1636618881701,-8,799
1636618882500,-8,796
1636618883296,-8,791
1636618884087,-8,782
1636618884869,-8,789
1636618885659,-8,801
1636618886460,-8,814
1636618887274,-8,833
1636618888107,-8,875
1636618888982,-8,882
1636618889869,-8,871
1636618890740,-8,855
1636618891595,-8,847
1636618892442,-8,842
1636618893284,-8,832
1636618894796,-8,823
1636618895619,-8,821
1636618896440,-8,814
1636618897254,-8,773
1636618898031,-8,813
1636618898844,-8,777
1636618899621,-8,786
1636618900407,-8,789
1636618901196,-8,802
1636618902130,-8,818
1636618902948,-8,827
1636618903775,-8,830
1636618904605,-8,828
1636618905433,-8,821
1636618906259,-8,829
1636618907088,-8,857
1636618907945,-8,846
1636618908791,-8,832
1636618909623,-8,815
1636618910439,-8,849
1636618911288,-8,848
1636618912136,-8,713
1636618912849,-8,708
1636618913557,-8,819
1636618914382,-8,826
1636618915208,-8,815
1636618916023,-8,812
1636618916835,-8,809
1636618917644,-8,806
1636618918451,-8,801
1636618919252,-8,801
1636618920053,-8,796
1636618920849,-8,795
1636618921644,-8,815
1636618923280,-8,818
1636618924098,-8,806
1636618924904,-8,807
1636618925711,-8,801
1636618926517,-8,811
1636618927328,-8,813
1636618928141,-8,839
1636618928980,-8,839
1636618929819,-8,824
1636618930646,-8,818
1636618931464,-8,817
1636618932281,-8,818
1636618933099,-8,832
1636618933931,-8,864
1636618934799,-8,865
1636618935664,-8,867
1636618936531,-8,864
1636618937395,-8,861
1636618938256,-8,856
1636618939113,-8,851
1636618939964,-8,853
1636618940817,-8,855
1636618941672,-8,846
1636618942518,-8,870
1636618944211,-8,811
1636618945022,-8,812
1636618945834,-8,835
1636618946672,-8,812
1636618947484,-8,826
1636618948310,-8,847
1636618949157,-8,768
1636618949925,-8,796
1636618950722,-8,798
1636618951520,-8,810
1636618952330,-8,819
1636618953149,-8,833
1636618953982,-8,794
1636618954779,-8,833
1636618955612,-8,815
1636618956427,-8,790
1636618957217,-8,822
1636618958819,-8,833
1636618959652,-8,830
1636618960482,-8,823
1636618961305,-8,808
1636618962113,-8,806
1636618962923,-8,809
1636618963732,-8,806
1636618964538,-8,805
1636618965343,-8,805
1636618966148,-8,807
1636618966959,-8,817
1636618967776,-8,853
1636618968629,-8,847
1636618969476,-8,833
1636618970309,-8,796
1636618971884,-8,761
1636618972645,-8,749
1636618973394,-8,752
1636618974146,-8,762
1636618974909,-8,755
1636618975664,-8,751
1636618976415,-8,749
1636618977164,-8,744
1636618977908,-8,735
1636618978648,-8,740
1636618979388,-8,748
1636618980136,-8,760
1636618980896,-8,777
1636618981673,-8,804
1636618982478,-8,854
1636618983332,-8,870
1636618984202,-8,879
1636618985081,-8,870
1636618985951,-8,870
1636618986826,-8,850
1636618987676,-8,826
1636618988502,-8,812
1636618989314,-8,806
1636618990120,-8,802
1636618990926,-8,802
1636618991728,-8,805
1636618992533,-8,808
1636618993341,-8,813
1636618994154,-8,819
1636618995792,-8,818
1636618996610,-8,811
1636618997421,-8,791
1636618998212,-8,763
1636618998983,-8,761
1636618999744,-8,762
1636619000506,-8,830
1636619001336,-8,783
1636619002119,-8,781
1636619003580,-8,767
1636619004347,-8,781
1636619005128,-8,757
1636619005888,-8,792
1636619006680,-8,832
1636619007512,-8,801
1636619008313,-8,778
1636619009091,-8,795
1636619009892,-8,804
1636619010696,-8,757
1636619011453,-8,789
1636619012242,-8,800
1636619013042,-8,782
1636619013827,-8,781
1636619014608,-8,798
1636619015406,-8,797
1636619016203,-8,829
1636619017032,-8,801
1636619018620,-8,821
1636619019441,-8,965
1636619021093,-8,803
1636619021896,-8,795
1636619022691,-8,783
1636619023474,-8,794
1636619024268,-8,788
1636619025057,-8,767
1636619025824,-8,753
1636619026577,-8,747
1636619027324,-8,749
1636619028073,-8,762
1636619028842,-8,770
1636619029612,-8,776
1636619030388,-8,781
1636619031169,-8,787
1636619031956,-8,793
1636619032750,-8,806
1636619033556,-8,823
1636619034379,-8,825
1636619035204,-8,816
1636619036020,-8,809
1636619036830,-8,802
1636619037632,-8,801
1636619038433,-8,802
1636619039235,-8,781
1636619040016,-8,765
1636619040785,-8,763
1636619041548,-8,770
1636619042318,-8,781
1636619043099,-8,789
1636619043888,-8,793
1636619044683,-8,797
1636619045480,-8,800
1636619046280,-8,801
1636619047081,-8,801
