unix_epoch_in_miliseconds,timezone_at_sync,bbi
1637395448060,-8,730
1637395448790,-8,776
1637395449566,-8,811
1637395450377,-8,713
1637395451120,-8,740
1637395451860,-8,780
1637395452640,-8,780
1637395453420,-8,787
1637395454207,-8,789
1637395461003,-8,793
1637395461796,-8,785
1637395462581,-8,776
1637395463357,-8,786
1637395464143,-8,806
1637395464950,-8,798
1637395465748,-8,791
1637395466539,-8,777
1637395467316,-8,764
1637395468080,-8,767
1637395468848,-8,780
1637395469628,-8,779
1637395470407,-8,778
1637395471185,-8,777
1637395471962,-8,798
1637395472765,-8,791
1637395473556,-8,790
1637395474346,-8,775
1637395475121,-8,762
1637395475883,-8,757
1637395477162,-8,779
1637395477941,-8,792
1637395478733,-8,816
1637395480554,-8,878
1637395481432,-8,888
1637395482320,-8,835
1637395483155,-8,817
1637395483972,-8,801
1637395485564,-8,781
1637395486345,-8,765
1637395487110,-8,750
1637395487860,-8,725
1637395489028,-8,751
1637395489779,-8,767
1637395490546,-8,776
1637395491324,-8,784
1637395492108,-8,790
1637395492898,-8,797
1637395493695,-8,795
1637395494490,-8,791
1637395495283,-8,761
1637395496044,-8,756
1637395496800,-8,765
1637395497565,-8,763
1637395498328,-8,750
1637395500076,-8,744
1637395500820,-8,744
1637395501564,-8,745
1637395502309,-8,747
1637395503056,-8,749
1637395503812,-8,752
1637395504564,-8,760
1637395505324,-8,757
1637395506081,-8,769
1637395506850,-8,778
1637395508420,-8,798
1637395509218,-8,790
1637395510008,-8,785
1637395510793,-8,782
1637395512137,-8,771
1637395512908,-8,779
1637395513687,-8,778
1637395514467,-8,781
1637395515248,-8,775
1637395516023,-8,783
1637395516806,-8,795
1637395517601,-8,802
1637395518407,-8,833
1637395519240,-8,845
1637395520085,-8,858
1637395520943,-8,844
1637395521787,-8,827
1637395523616,-8,804
1637395524420,-8,786
1637395525206,-8,751
1637395527122,-8,722
1637395527844,-8,735
1637395528579,-8,716
1637395529295,-8,714
1637395530009,-8,712
1637395531167,-8,733
1637395531900,-8,730
1637395532630,-8,718
1637395533352,-8,728
1637395534080,-8,736
1637395534816,-8,748
1637395535564,-8,754
1637395536318,-8,768
1637395538085,-8,763
1637395538848,-8,765
1637395539613,-8,771
1637395540384,-8,770
1637395541154,-8,770
1637395541928,-8,768
1637395542696,-8,755
1637395543451,-8,754
1637395544205,-8,753
1637395544958,-8,770
1637395545730,-8,786
1637395546516,-8,789
1637395547305,-8,787
1637395548092,-8,778
1637395548870,-8,786
1637395550468,-8,809
1637395551277,-8,769
1637395552046,-8,738
1637395552784,-8,731
1637395554001,-8,758
1637395554759,-8,761
1637395555520,-8,755
1637395556276,-8,740
1637395557016,-8,736
1637395557752,-8,807
1637395558559,-8,879
1637395559438,-8,845
1637395560290,-8,790
1637395561080,-8,755
1637395561835,-8,745
1637395562580,-8,738
1637395563318,-8,717
1637395565035,-8,681
1637395565716,-8,722
1637395566438,-8,781
1637395567219,-8,795
1637395568014,-8,806
1637395568822,-8,814
1637395569636,-8,827
1637395570463,-8,827
1637395571290,-8,818
1637395572108,-8,855
1637395572971,-8,825
1637395573796,-8,795
1637395574591,-8,808
1637395575399,-8,843
1637395576242,-8,876
1637395577936,-8,809
1637395578745,-8,850
1637395579595,-8,906
1637395580501,-8,859
1637395582032,-8,797
1637395582829,-8,793
1637395583622,-8,800
1637395584426,-8,790
1637395585216,-8,773
1637395585989,-8,758
1637395586747,-8,749
1637395587496,-8,739
1637395589236,-8,752
1637395589988,-8,772
1637395590760,-8,801
1637395591561,-8,809
1637395592370,-8,792
1637395593166,-8,778
1637395593944,-8,770
1637395594714,-8,767
1637395595481,-8,739
1637395596220,-8,744
1637395596966,-8,754
1637395597720,-8,755
1637395598475,-8,759
1637395599234,-8,765
1637395599999,-8,770
1637395601532,-8,765
1637395602297,-8,776
1637395603073,-8,756
1637395605025,-8,795
1637395605820,-8,793
1637395606613,-8,791
1637395607404,-8,790
1637395608194,-8,788
1637395608986,-8,802
1637395609788,-8,789
1637395610577,-8,785
1637395611362,-8,785
1637395612147,-8,777
1637395612926,-8,770
1637395613696,-8,760
1637395614456,-8,761
1637395615217,-8,740
1637395615957,-8,701
1637395617112,-8,760
1637395617872,-8,773
1637395618645,-8,793
1637395619442,-8,786
1637395620228,-8,781
1637395621009,-8,781
1637395621790,-8,792
1637395622582,-8,810
1637395623394,-8,838
1637395624232,-8,869
1637395625101,-8,854
1637395625955,-8,812
1637395626767,-8,1029
1637395628800,-8,764
1637395629564,-8,711
1637395630275,-8,721
1637395630996,-8,714
1637395631710,-8,649
1637395632362,-8,666
1637395633028,-8,720
1637395633748,-8,691
1637395634439,-8,699
1637395635138,-8,748
1637395636884,-8,760
1637395637644,-8,768
1637395638412,-8,772
1637395639184,-8,781
1637395639965,-8,826
1637395640798,-8,922
1637395641720,-8,832
1637395642552,-8,739
1637395643291,-8,719
1637395644010,-8,736
1637395645484,-8,773
1637395646257,-8,830
1637395647087,-8,887
1637395647974,-8,801
1637395648778,-8,774
1637395649552,-8,786
1637395650338,-8,800
1637395651138,-8,800
1637395651938,-8,814
1637395652756,-8,824
1637395654192,-8,891
1637395655083,-8,803
1637395655886,-8,747
1637395656633,-8,740
1637395657378,-8,734
1637395658112,-8,745
1637395658857,-8,742
1637395659599,-8,718
1637395660317,-8,692
1637395662011,-8,713
1637395662724,-8,723
1637395663447,-8,720
1637395664167,-8,755
1637395664922,-8,744
1637395666789,-8,707
1637395667496,-8,744
1637395668240,-8,777
1637395669017,-8,775
1637395669792,-8,768
1637395671168,-8,781
1637395671949,-8,781
1637395672730,-8,793
1637395674328,-8,812
1637395675140,-8,805
1637395675945,-8,808
1637395676753,-8,802
1637395677561,-8,791
1637395678352,-8,830
1637395679182,-8,800
1637395679982,-8,792
1637395680774,-8,845
1637395682622,-8,906
1637395683528,-8,885
1637395684413,-8,706
1637395685119,-8,699
1637395685818,-8,709
1637395687034,-8,754
1637395687788,-8,757
1637395688545,-8,764
1637395689313,-8,719
1637395690032,-8,654
1637395690686,-8,673
1637395691359,-8,706
1637395692065,-8,740
1637395693804,-8,744
1637395694548,-8,722
1637395695270,-8,719
1637395695989,-8,726
1637395696715,-8,723
1637395697844,-8,720
1637395698564,-8,739
1637395701285,-8,703
1637395701988,-8,712
1637395702700,-8,705
1637395703405,-8,690
1637395704095,-8,688
1637395704784,-8,696
1637395705480,-8,696
1637395706176,-8,702
1637395706878,-8,708
1637395707586,-8,702
1637395708980,-8,685
1637395709665,-8,689
1637395710354,-8,698
1637395711052,-8,704
1637395712179,-8,713
1637395712892,-8,717
1637395713609,-8,719
1637395714334,-8,722
1637395715056,-8,723
1637395715779,-8,723
1637395716502,-8,722
1637395717224,-8,722
1637395718946,-8,718
1637395719664,-8,717
1637395720381,-8,719
1637395721100,-8,721
1637395721821,-8,725
1637395722984,-8,692
1637395723676,-8,692
1637395724368,-8,695
1637395726066,-8,698
1637395726764,-8,702
1637395727466,-8,706
1637395728172,-8,707
1637395728879,-8,708
1637395730011,-8,709
1637395730720,-8,706
1637395731426,-8,691
1637395733119,-8,665
1637395733784,-8,673
1637395734457,-8,694
1637395735151,-8,708
1637395735859,-8,728
1637395737067,-8,722
1637395737789,-8,679
1637395738468,-8,643
1637395740118,-8,666
1637395740784,-8,680
1637395741464,-8,662
1637395742126,-8,608
1637395742734,-8,634
1637395743707,-8,702
1637395744409,-8,710
1637395745119,-8,710
1637395746832,-8,704
1637395747536,-8,665
1637395748201,-8,545
1637395748746,-8,653
1637395749399,-8,709
1637395750109,-8,707
1637395750816,-8,730
1637395751546,-8,712
1637395752258,-8,676
1637395752934,-8,679
1637395754014,-8,706
1637395754720,-8,709
1637395755429,-8,730
1637395757160,-8,736
1637395757896,-8,735
1637395758631,-8,754
1637395760697,-8,711
1637395761408,-8,732
1637395762140,-8,736
1637395762876,-8,742
1637395763618,-8,747
1637395764367,-8,749
1637395765116,-8,751
1637395765867,-8,755
1637395766622,-8,755
1637395767377,-8,767
1637395769147,-8,789
1637395769936,-8,765
1637395770701,-8,750
1637395771451,-8,746
1637395772197,-8,745
1637395772943,-8,745
1637395773688,-8,734
1637395774422,-8,722
1637395775144,-8,721
1637395775865,-8,730
1637395777082,-8,749
1637395777831,-8,753
1637395778584,-8,750
1637395779338,-8,742
1637395780080,-8,732
1637395780812,-8,721
1637395781533,-8,720
1637395782253,-8,744
1637395784001,-8,747
1637395784748,-8,756
1637395785504,-8,824
1637395786362,-8,770
1637395787132,-8,756
1637395787888,-8,739
1637395788627,-8,707
1637395789334,-8,698
1637395791032,-8,696
1637395791728,-8,697
1637395792425,-8,700
1637395793125,-8,706
1637395793831,-8,713
1637395794993,-8,735
1637395795728,-8,733
1637395796461,-8,694
1637395798155,-8,653
1637395798808,-8,655
1637395799463,-8,716
1637395800179,-8,739
1637395800918,-8,737
1637395802128,-8,736
1637395802864,-8,732
1637395803596,-8,733
1637395804329,-8,737
1637395805066,-8,748
1637395805820,-8,768
1637395806588,-8,793
1637395807381,-8,875
1637395808256,-8,773
1637395809029,-8,771
1637395810528,-8,727
1637395811255,-8,729
1637395811984,-8,724
1637395812708,-8,747
1637395813970,-8,782
1637395814752,-8,817
1637395815569,-8,817
1637395816390,-8,846
1637395817236,-8,754
1637395817990,-8,702
1637395818692,-8,693
1637395819385,-8,711
1637395821094,-8,726
1637395821820,-8,692
1637395822512,-8,636
1637395823148,-8,698
1637395823846,-8,728
1637395825025,-8,702
1637395825727,-8,687
1637395826414,-8,698
1637395828111,-8,701
1637395828812,-8,689
1637395829501,-8,705
1637395830206,-8,717
1637395830923,-8,714
1637395832013,-8,673
1637395832686,-8,715
1637395833401,-8,726
1637395835127,-8,697
1637395835824,-8,644
1637395836468,-8,662
1637395837130,-8,671
1637395837801,-8,695
1637395838916,-8,710
1637395839626,-8,699
1637395840325,-8,686
1637395842016,-8,704
1637395842720,-8,693
1637395843413,-8,677
1637395844090,-8,684
1637395844774,-8,697
1637395845909,-8,811
1637395846720,-8,790
1637395847510,-8,747
1637395849258,-8,738
1637395849996,-8,731
1637395850727,-8,721
1637395851448,-8,736
1637395852184,-8,746
1637395852934,-8,750
1637395853684,-8,751
1637395854435,-8,741
1637395855176,-8,763
1637395855939,-8,804
1637395857504,-8,743
1637395858247,-8,739
1637395858986,-8,739
1637395859725,-8,735
1637395860934,-8,744
1637395861678,-8,754
1637395862432,-8,798
1637395863236,-8,836
1637395864072,-8,782
1637395864854,-8,744
1637395865598,-8,728
1637395866326,-8,722
1637395868047,-8,713
1637395868760,-8,707
1637395869467,-8,709
1637395870176,-8,737
1637395870913,-8,794
1637395872708,-8,756
1637395873464,-8,738
1637395874202,-8,737
1637395874939,-8,737
1637395875676,-8,742
1637395876962,-8,773
1637395877735,-8,764
1637395878499,-8,759
1637395879264,-8,768
1637395880032,-8,739
1637395880771,-8,731
1637395881502,-8,726
1637395882228,-8,724
1637395883950,-8,726
1637395884676,-8,720
1637395885396,-8,712
1637395886108,-8,620
1637395886728,-8,612
1637395887815,-8,832
1637395888647,-8,804
1637395889451,-8,731
1637395891185,-8,699
1637395891884,-8,692
1637395892576,-8,724
1637395893300,-8,725
1637395894025,-8,766
1637395894795,-8,777
1637395895572,-8,760
1637395896332,-8,725
1637395897057,-8,718
1637395897775,-8,710
1637395898930,-8,725
1637395899655,-8,710
1637395900365,-8,719
1637395902087,-8,717
1637395902804,-8,725
1637395903529,-8,780
1637395904309,-8,829
1637395905138,-8,773
1637395905912,-8,776
1637395906688,-8,829
1637395907517,-8,821
1637395908338,-8,761
1637395909099,-8,775
1637395909879,-8,753
1637395910632,-8,765
1637395911397,-8,763
1637395912160,-8,764
1637395912924,-8,759
1637395913685,-8,759
1637395914444,-8,761
1637395915205,-8,816
1637395916021,-8,859
1637395916880,-8,776
1637395917659,-8,761
1637395918420,-8,752
1637395919172,-8,744
1637395919916,-8,745
1637395920661,-8,756
1637395921972,-8,804
1637395922776,-8,787
1637395923563,-8,757
1637395924323,-8,729
1637395925052,-8,738
1637395925790,-8,784
1637395926574,-8,771
1637395927345,-8,723
1637395929069,-8,655
1637395929724,-8,634
1637395930358,-8,654
1637395931012,-8,698
1637395931710,-8,713
1637395932657,-8,629
1637395933286,-8,657
1637395933943,-8,654
1637395934600,-8,664
1637395935264,-8,662
1637395935926,-8,656
1637395936582,-8,669
1637395937251,-8,675
1637395938928,-8,676
1637395939604,-8,680
1637395940284,-8,681
1637395940965,-8,680
1637395941645,-8,678
1637395942782,-8,610
1637395943392,-8,650
1637395944042,-8,668
1637395944711,-8,673
1637395945384,-8,660
1637395946044,-8,652
1637395946696,-8,661
1637395947357,-8,660
1637395949020,-8,652
1637395949672,-8,644
1637395950316,-8,649
1637395950965,-8,663
1637395951628,-8,672
1637395952972,-8,673
1637395953645,-8,675
1637395954320,-8,635
1637395954955,-8,641
1637395955911,-8,631
1637395956542,-8,651
1637395957193,-8,673
1637395958868,-8,712
1637395959580,-8,668
1637395960248,-8,722
1637395960970,-8,666
1637395961636,-8,646
1637395962287,-8,641
1637395962928,-8,619
1637395963547,-8,628
1637395964175,-8,644
1637395964819,-8,644
1637395965758,-8,760
1637395966518,-8,699
1637395967217,-8,647
1637395968864,-8,648
1637395969512,-8,659
1637395970171,-8,645
1637395970816,-8,638
1637395971454,-8,656
1637395972112,-8,672
1637395972784,-8,661
1637395973445,-8,680
1637395974125,-8,659
1637395974784,-8,614
1637395975645,-8,626
1637395976271,-8,611
1637395976882,-8,604
1637395977491,-8,637
1637395978128,-8,735
1637395978863,-8,712
1637395979575,-8,696
1637395980271,-8,708
1637395981982,-8,734
1637395982716,-8,666
1637395983382,-8,639
1637395984021,-8,616
1637395984637,-8,594
1637395985232,-8,600
1637395985832,-8,607
1637395986439,-8,615
1637395987054,-8,622
1637395987676,-8,626
1637395988306,-8,618
1637395988924,-8,629
1637395989553,-8,612
1637395990165,-8,586
1637395990751,-8,571
1637395991340,-8,592
1637395991932,-8,610
1637395992542,-8,614
1637395993156,-8,617
1637395993776,-8,616
1637395994392,-8,625
1637395995017,-8,635
1637395995652,-8,653
1637395996305,-8,645
1637395997952,-8,628
1637395998580,-8,629
1637395999209,-8,620
1637395999829,-8,621
1637396000450,-8,623
1637396001076,-8,620
1637396001696,-8,617
1637396002313,-8,616
1637396002929,-8,617
1637396003546,-8,616
1637396004164,-8,612
1637396004776,-8,601
1637396005377,-8,586
1637396005963,-8,598
1637396006561,-8,499
1637396007065,-8,475
1637396007540,-8,551
1637396008091,-8,566
1637396008657,-8,590
1637396009247,-8,600
1637396010087,-8,615
1637396010702,-8,615
1637396011317,-8,622
1637396012942,-8,642
1637396014036,-8,630
1637396014666,-8,632
1637396015298,-8,631
1637396015929,-8,629
1637396016560,-8,628
1637396017188,-8,625
1637396017813,-8,632
1637396019338,-8,682
1637396020020,-8,646
1637396020666,-8,637
1637396021303,-8,646
1637396021949,-8,657
1637396022610,-8,662
1637396023272,-8,628
1637396023900,-8,523
1637396024423,-8,587
1637396025010,-8,628
1637396025644,-8,632
1637396026276,-8,626
1637396026902,-8,615
1637396027517,-8,625
1637396028142,-8,639
1637396029412,-8,630
1637396030042,-8,631
1637396030673,-8,633
1637396031306,-8,630
1637396032939,-8,625
1637396033564,-8,601
1637396034165,-8,566
1637396034731,-8,619
1637396035350,-8,661
1637396036013,-8,759
1637396036772,-8,676
1637396037448,-8,656
1637396038104,-8,657
1637396038761,-8,670
1637396039818,-8,715
1637396040533,-8,727
1637396041260,-8,708
1637396042970,-8,694
1637396043664,-8,689
1637396044353,-8,691
1637396045044,-8,708
1637396045752,-8,709
1637396046895,-8,729
1637396047624,-8,737
1637396048361,-8,735
1637396050096,-8,728
1637396050824,-8,726
1637396051550,-8,729
1637396052279,-8,723
1637396053002,-8,713
1637396053720,-8,764
1637396054484,-8,786
1637396055270,-8,760
1637396056030,-8,713
1637396056743,-8,685
1637396057806,-8,697
1637396058503,-8,690
1637396059193,-8,668
1637396059864,-8,604
1637396060468,-8,619
1637396061087,-8,652
1637396061739,-8,661
1637396062400,-8,685
1637396064087,-8,701
1637396064788,-8,712
1637396065500,-8,738
1637396066238,-8,748
1637396066986,-8,810
1637396067800,-8,748
1637396068548,-8,719
1637396069267,-8,718
1637396069985,-8,729
1637396070714,-8,758
1637396072107,-8,738
1637396072845,-8,726
1637396073571,-8,712
1637396075280,-8,696
1637396075976,-8,694
1637396076670,-8,773
1637396077443,-8,835
1637396078278,-8,772
1637396079060,-8,740
1637396079800,-8,730
1637396080530,-8,701
1637396081231,-8,679
1637396081910,-8,698
1637396083064,-8,751
1637396083815,-8,732
1637396084547,-8,738
1637396085287,-8,745
1637396086032,-8,742
1637396086774,-8,725
1637396087499,-8,704
1637396088203,-8,708
1637396089912,-8,728
1637396090640,-8,716
1637396091356,-8,713
1637396092069,-8,732
1637396093760,-8,772
1637396094532,-8,700
1637396095232,-8,718
1637396095950,-8,729
1637396096679,-8,729
1637396098009,-8,722
1637396098731,-8,720
1637396099451,-8,726
1637396101180,-8,712
1637396101892,-8,702
1637396102594,-8,739
1637396103333,-8,762
1637396104095,-8,707
1637396104803,-8,677
1637396105480,-8,702
1637396106182,-8,726
1637396106908,-8,730
1637396107638,-8,730
1637396108809,-8,716
1637396109525,-8,729
1637396110254,-8,737
1637396111994,-8,738
1637396112732,-8,720
1637396113452,-8,703
1637396114155,-8,691
1637396114846,-8,687
1637396115866,-8,698
1637396116564,-8,717
1637396117281,-8,708
1637396118993,-8,719
1637396119712,-8,718
1637396120430,-8,726
1637396121156,-8,709
1637396121865,-8,718
1637396123086,-8,723
1637396123809,-8,703
1637396124512,-8,705
1637396126220,-8,712
1637396126932,-8,722
1637396127654,-8,728
1637396128382,-8,739
1637396129121,-8,746
1637396130620,-8,756
1637396131376,-8,797
1637396132173,-8,807
1637396132980,-8,805
1637396133789,-8,787
1637396134576,-8,774
1637396135350,-8,782
1637396136132,-8,822
1637396136954,-8,771
1637396137726,-8,758
1637396138484,-8,761
1637396139245,-8,743
1637396139988,-8,745
1637396140733,-8,749
1637396142010,-8,777
1637396142787,-8,785
1637396143572,-8,784
1637396144357,-8,771
1637396145128,-8,761
1637396145889,-8,757
1637396146646,-8,754
1637396147400,-8,756
1637396149157,-8,763
1637396149920,-8,773
1637396150693,-8,776
1637396151469,-8,770
1637396152239,-8,765
1637396153008,-8,760
1637396153768,-8,764
1637396154532,-8,770
1637396155302,-8,771
1637396156073,-8,766
1637396156842,-8,758
1637396157600,-8,752
1637396158352,-8,735
1637396159087,-8,734
1637396159821,-8,750
1637396160915,-8,648
1637396161563,-8,699
1637396162262,-8,691
1637396163958,-8,722
1637396164680,-8,743
1637396165423,-8,735
1637396166158,-8,738
1637396166896,-8,762
1637396167660,-8,820
1637396168480,-8,805
1637396169285,-8,720
1637396170005,-8,729
1637396170734,-8,907
1637396172116,-8,757
1637396172873,-8,760
1637396173633,-8,765
1637396174403,-8,781
1637396175184,-8,780
1637396175964,-8,771
1637396176735,-8,777
1637396177512,-8,779
1637396179056,-8,760
1637396179816,-8,729
1637396180545,-8,694
1637396181239,-8,736
1637396183992,-8,760
1637396184752,-8,833
1637396185585,-8,836
1637396186421,-8,793
1637396187214,-8,767
1637396187984,-8,752
1637396188736,-8,745
1637396189481,-8,745
1637396190226,-8,749
1637396190975,-8,752
1637396192484,-8,769
1637396193253,-8,770
1637396194023,-8,770
1637396194793,-8,774
1637396196122,-8,749
1637396196871,-8,707
1637396197578,-8,681
1637396199258,-8,710
1637396199968,-8,748
1637396200716,-8,753
1637396201469,-8,775
1637396202244,-8,795
1637396203045,-8,803
1637396203848,-8,808
1637396204656,-8,763
1637396205419,-8,743
1637396206162,-8,739
1637396207648,-8,752
1637396208400,-8,783
1637396209183,-8,800
1637396209983,-8,755
1637396210746,-8,710
1637396211456,-8,704
1637396212160,-8,714
1637396212874,-8,733
1637396213607,-8,744
1637396214880,-8,803
1637396215683,-8,792
1637396216475,-8,718
1637396218194,-8,698
1637396218892,-8,687
1637396219579,-8,709
1637396220288,-8,724
1637396221012,-8,748
1637396221761,-8,771
1637396222532,-8,773
1637396223305,-8,769
1637396224074,-8,774
1637396224848,-8,769
1637396226136,-8,733
1637396226869,-8,748
1637396227617,-8,772
1637396228395,-8,809
1637396229204,-8,686
1637396229890,-8,796
1637396230686,-8,800
1637396231486,-8,749
1637396233234,-8,738
1637396233972,-8,735
1637396235774,-8,758
1637396236532,-8,768
1637396237300,-8,767
1637396238067,-8,766
1637396238833,-8,767
1637396240206,-8,826
1637396241032,-8,797
1637396241829,-8,767
1637396242601,-8,767
1637396243368,-8,811
1637396244179,-8,838
1637396245017,-8,813
1637396245830,-8,775
1637396246606,-8,766
1637396247372,-8,770
1637396248142,-8,774
1637396248916,-8,775
1637396249691,-8,769
1637396250465,-8,767
1637396251232,-8,764
1637396251996,-8,813
1637396252809,-8,929
1637396253738,-8,795
1637396255300,-8,770
1637396256070,-8,785
1637396256855,-8,782
1637396257637,-8,780
1637396258421,-8,783
1637396259204,-8,803
1637396260007,-8,952
1637396260959,-8,822
1637396261781,-8,817
1637396262600,-8,784
1637396263384,-8,774
1637396264158,-8,767
1637396264925,-8,756
1637396265681,-8,771
1637396266456,-8,764
1637396267220,-8,779
1637396267999,-8,783
1637396268782,-8,809
1637396269591,-8,877
1637396270469,-8,859
1637396271328,-8,777
1637396272105,-8,756
1637396272861,-8,744
1637396273605,-8,738
1637396274346,-8,738
1637396275084,-8,747
1637396275831,-8,759
1637396276590,-8,769
1637396277359,-8,776
1637396279139,-8,789
1637396279928,-8,827
1637396280755,-8,838
1637396281593,-8,844
1637396282437,-8,829
1637396283954,-8,858
1637396284812,-8,850
1637396285662,-8,845
1637396286508,-8,812
1637396287320,-8,792
1637396288112,-8,783
1637396288895,-8,793
1637396289688,-8,791
1637396290484,-8,784
1637396291268,-8,808
1637396292076,-8,867
1637396292943,-8,888
1637396293831,-8,906
1637396295736,-8,808
1637396296544,-8,811
1637396297355,-8,812
1637396298167,-8,807
1637396298974,-8,794
1637396299772,-8,796
1637396300568,-8,759
1637396301327,-8,645
1637396301972,-8,642
1637396302614,-8,760
1637396303946,-8,719
1637396304665,-8,632
1637396305297,-8,759
1637396307064,-8,844
1637396307908,-8,820
1637396308728,-8,817
1637396309545,-8,854
1637396310399,-8,958
1637396311976,-8,843
1637396312819,-8,831
1637396313650,-8,771
1637396314424,-8,748
1637396315172,-8,730
1637396315902,-8,771
1637396316673,-8,771
1637396317444,-8,784
1637396318229,-8,823
1637396319052,-8,839
1637396319891,-8,878
1637396320769,-8,855
1637396321624,-8,787
1637396322415,-8,765
1637396323180,-8,754
1637396323934,-8,745
1637396324679,-8,742
1637396325421,-8,747
1637396327173,-8,747
1637396327920,-8,739
1637396328659,-8,771
1637396329430,-8,833
1637396330263,-8,736
1637396331001,-8,727
1637396331728,-8,716
1637396332444,-8,707
1637396333151,-8,860
1637396334011,-8,774
1637396335488,-8,704
1637396336192,-8,708
1637396336900,-8,717
1637396337617,-8,706
1637396338328,-8,668
1637396338996,-8,626
1637396339622,-8,630
1637396340252,-8,598
1637396340850,-8,604
1637396341775,-8,610
1637396342385,-8,563
1637396342948,-8,768
1637396344715,-8,737
1637396345452,-8,704
1637396346156,-8,671
1637396346827,-8,647
1637396347474,-8,639
1637396348117,-8,647
1637396348764,-8,647
1637396349411,-8,652
1637396350063,-8,663
1637396350726,-8,625
1637396351355,-8,573
1637396351928,-8,590
1637396352518,-8,565
1637396353083,-8,573
1637396353656,-8,611
1637396354269,-8,615
1637396354884,-8,628
1637396355512,-8,614
1637396356126,-8,631
1637396356757,-8,642
1637396357672,-8,631
1637396358303,-8,651
1637396358954,-8,651
1637396359607,-8,573
1637396360180,-8,624
1637396360804,-8,603
1637396361407,-8,595
1637396362002,-8,640
1637396362645,-8,675
1637396363320,-8,763
1637396364083,-8,755
1637396364838,-8,686
1637396365524,-8,671
1637396367197,-8,651
1637396367848,-8,646
