unix_epoch_in_miliseconds,timezone_at_sync,bbi
1637083273087,-8,819
1637083273906,-8,834
1637083275568,-8,823
1637083276391,-8,800
1637083277191,-8,779
1637083277970,-8,773
1637083278757,-8,787
1637083279544,-8,801
1637083280345,-8,841
1637083281186,-8,849
1637083282035,-8,841
1637083283704,-8,857
1637083284561,-8,858
1637083285419,-8,823
1637083286242,-8,805
1637083287048,-8,832
1637083287880,-8,830
1637083288710,-8,809
1637083289519,-8,799
1637083290318,-8,811
1637083291952,-8,822
1637083292774,-8,812
1637083293586,-8,863
1637083294449,-8,863
1637083295919,-8,796
1637083296715,-8,821
1637083297536,-8,818
1637083298360,-8,816
1637083299176,-8,788
1637083299964,-8,794
1637083300758,-8,802
1637083301560,-8,804
1637083303232,-8,812
1637083304044,-8,736
1637083304780,-8,742
1637083305522,-8,821
1637083306351,-8,841
1637083307192,-8,870
1637083308062,-8,797
1637083308859,-8,802
1637083309661,-8,785
1637083310448,-8,768
1637083311216,-8,757
1637083311973,-8,760
1637083312733,-8,769
1637083313502,-8,769
1637083315016,-8,704
1637083315720,-8,688
1637083316408,-8,735
1637083317143,-8,769
1637083318918,-8,778
1637083319696,-8,796
1637083320492,-8,811
1637083321303,-8,795
1637083322098,-8,807
1637083323720,-8,857
1637083324577,-8,895
1637083325472,-8,844
1637083326316,-8,808
1637083327928,-8,798
1637083328726,-8,811
1637083329537,-8,803
1637083330340,-8,799
1637083331944,-8,809
1637083332753,-8,812
1637083333565,-8,811
1637083334376,-8,827
1637083335824,-8,895
1637083336719,-8,836
1637083337555,-8,782
1637083338339,-8,765
1637083339104,-8,750
1637083339854,-8,748
1637083340602,-8,700
1637083341302,-8,692
1637083343000,-8,736
1637083343736,-8,762
1637083344498,-8,803
1637083345301,-8,798
1637083346099,-8,773
1637083347624,-8,775
1637083348399,-8,771
1637083349170,-8,792
1637083349962,-8,806
1637083351576,-8,767
1637083352343,-8,697
1637083353040,-8,623
1637083353663,-8,766
1637083355022,-8,803
1637083355825,-8,836
1637083356661,-8,850
1637083357519,-8,817
1637083358336,-8,745
1637083359081,-8,796
1637083359877,-8,818
1637083360695,-8,824
1637083361520,-8,816
1637083362336,-8,810
1637083363146,-8,784
1637083363930,-8,782
1637083364712,-8,766
1637083366224,-8,779
1637083367003,-8,802
1637083367805,-8,812
1637083368617,-8,799
1637083370224,-8,814
1637083371038,-8,813
1637083371851,-8,808
1637083372659,-8,752
1637083373422,-8,770
1637083374192,-8,771
1637083374963,-8,781
1637083375744,-8,799
1637083376543,-8,804
1637083378144,-8,802
1637083378946,-8,822
1637083379768,-8,804
1637083380572,-8,810
1637083381384,-8,800
1637083382184,-8,791
1637083382975,-8,781
1637083383756,-8,750
1637083384506,-8,769
1637083386064,-8,795
1637083386859,-8,797
1637083387656,-8,795
1637083388451,-8,790
1637083389245,-8,787
1637083390032,-8,793
1637083390825,-8,813
1637083391638,-8,821
1637083392459,-8,828
1637083393289,-8,823
1637083394112,-8,810
1637083394922,-8,792
1637083395714,-8,802
1637083396516,-8,815
1637083397337,-8,831
1637083398168,-8,831
1637083398999,-8,837
1637083399836,-8,850
1637083400686,-8,822
1637083402328,-8,797
1637083403125,-8,782
1637083403907,-8,798
1637083404705,-8,819
1637083405526,-8,818
1637083406344,-8,812
1637083407156,-8,815
1637083407971,-8,833
1637083408804,-8,837
1637083410645,-8,835
1637083411480,-8,801
1637083412281,-8,794
1637083413075,-8,803
1637083413878,-8,817
1637083414698,-8,822
1637083415520,-8,820
1637083416340,-8,811
1637083417151,-8,804
1637083417955,-8,771
1637083419504,-8,750
1637083420254,-8,753
1637083421007,-8,791
1637083421798,-8,768
1637083423102,-8,801
1637083423903,-8,802
1637083424705,-8,804
1637083425510,-8,794
1637083426304,-8,767
1637083427071,-8,726
1637083427797,-8,702
1637083428499,-8,799
1637083429302,-8,802
1637083430104,-8,818
1637083430922,-8,776
1637083431698,-8,781
1637083432479,-8,791
1637083434056,-8,812
1637083437026,-8,870
1637083437896,-8,822
1637083438718,-8,808
1637083439526,-8,800
1637083440326,-8,762
1637083441098,-8,726
1637083441824,-8,737
1637083442561,-8,743
1637083443304,-8,796
1637083444100,-8,791
1637083446190,-8,778
1637083446968,-8,757
1637083447725,-8,773
1637083448498,-8,771
1637083449269,-8,765
1637083450042,-8,798
1637083450840,-8,802
1637083451642,-8,751
1637083452393,-8,687
1637083453080,-8,748
1637083454568,-8,766
1637083455334,-8,803
1637083456137,-8,793
1637083456930,-8,802
1637083457737,-8,799
1637083458536,-8,786
1637083460664,-8,800
1637083461464,-8,801
1637083462265,-8,811
1637083463076,-8,793
1637083463869,-8,827
1637083464700,-8,812
1637083465512,-8,811
1637083466323,-8,854
1637083467177,-8,914
1637083468091,-8,927
1637083469944,-8,890
1637083470834,-8,807
1637083471641,-8,767
1637083473022,-8,810
1637083473832,-8,765
1637083474597,-8,817
1637083475414,-8,834
1637083476248,-8,814
1637083477063,-8,761
1637083477824,-8,762
1637083478586,-8,793
1637083479379,-8,820
1637083480199,-8,836
1637083481880,-8,837
1637083482717,-8,815
1637083483532,-8,717
1637083484249,-8,736
1637083484993,-8,799
1637083485792,-8,846
1637083486638,-8,844
1637083487482,-8,850
1637083488332,-8,841
1637083489869,-8,839
1637083490708,-8,835
1637083491543,-8,814
1637083493136,-8,763
1637083493899,-8,742
1637083494641,-8,758
1637083495399,-8,781
1637083497180,-8,796
1637083497976,-8,798
1637083498774,-8,789
1637083499563,-8,797
1637083500360,-8,807
1637083501175,-8,809
1637083501984,-8,802
1637083502786,-8,773
1637083503559,-8,778
1637083504337,-8,789
1637083505936,-8,821
1637083506757,-8,813
1637083507570,-8,665
1637083508235,-8,765
1637083509009,-8,823
1637083509832,-8,825
1637083510657,-8,816
1637083512096,-8,754
1637083512850,-8,729
1637083513579,-8,753
1637083514332,-8,784
1637083516120,-8,680
1637083516800,-8,712
1637083517512,-8,796
1637083518308,-8,846
1637083519154,-8,815
1637083519971,-8,821
1637083520792,-8,792
1637083521584,-8,795
1637083522379,-8,762
1637083523141,-8,772
1637083524720,-8,805
1637083525525,-8,788
1637083526313,-8,806
1637083527119,-8,790
1637083528688,-8,776
1637083529464,-8,792
1637083530256,-8,793
1637083531049,-8,808
1637083531866,-8,814
1637083532680,-8,805
1637083533485,-8,778
1637083534263,-8,785
1637083535048,-8,786
1637083536632,-8,809
1637083537441,-8,818
1637083538259,-8,825
1637083539084,-8,815
1637083539907,-8,781
1637083540688,-8,744
1637083541432,-8,784
1637083542216,-8,793
1637083543009,-8,749
1637083543760,-8,752
1637083544512,-8,833
1637083545345,-8,860
1637083546205,-8,851
1637083547056,-8,854
1637083547914,-8,838
1637083548752,-8,836
1637083549588,-8,831
1637083550419,-8,808
1637083551227,-8,834
1637083552904,-8,845
1637083553749,-8,840
1637083554589,-8,834
1637083555423,-8,772
1637083556968,-8,732
1637083557700,-8,755
1637083558455,-8,758
1637083559213,-8,769
1637083559987,-8,797
1637083560784,-8,791
1637083561575,-8,800
1637083562375,-8,818
1637083563193,-8,829
1637083564029,-8,819
1637083564848,-8,820
1637083565668,-8,786
1637083566454,-8,783
1637083567237,-8,759
1637083567998,-8,626
1637083568624,-8,671
1637083569295,-8,714
1637083570009,-8,750
1637083570759,-8,773
1637083572129,-8,824
1637083572953,-8,825
1637083573778,-8,844
1637083575621,-8,843
1637083576464,-8,847
1637083577311,-8,875
1637083578186,-8,851
1637083579037,-8,844
1637083579887,-8,841
1637083580728,-8,822
1637083581550,-8,769
1637083582319,-8,744
1637083583063,-8,783
1637083583847,-8,809
1637083584656,-8,812
1637083585468,-8,821
1637083586289,-8,827
1637083587116,-8,820
1637083587939,-8,837
1637083588776,-8,824
1637083589600,-8,789
1637083590389,-8,773
1637083591162,-8,791
1637083591961,-8,823
1637083592784,-8,913
1637083593697,-8,926
1637083594623,-8,876
1637083595499,-8,861
1637083597018,-8,755
1637083597773,-8,736
1637083598509,-8,794
1637083599306,-8,806
1637083600112,-8,794
1637083600906,-8,802
1637083601708,-8,810
1637083602518,-8,817
1637083603343,-8,833
1637083604176,-8,882
1637083605058,-8,917
1637083605975,-8,874
1637083606849,-8,853
1637083608702,-8,826
1637083609528,-8,818
1637083610346,-8,809
1637083611155,-8,781
1637083611936,-8,779
1637083612716,-8,780
1637083613496,-8,787
1637083614283,-8,813
1637083615096,-8,822
1637083615918,-8,841
1637083616760,-8,856
1637083617616,-8,818
1637083618434,-8,822
1637083619256,-8,837
1637083620093,-8,882
1637083620980,-8,844
1637083621824,-8,834
1637083622658,-8,842
1637083623500,-8,813
1637083624313,-8,819
1637083625133,-8,819
1637083625952,-8,823
1637083626775,-8,814
1637083627589,-8,808
1637083628397,-8,819
1637083629929,-8,851
1637083630780,-8,843
1637083631623,-8,854
1637083632479,-8,873
1637083633352,-8,872
1637083634224,-8,860
1637083635084,-8,862
1637083635946,-8,858
1637083637807,-8,849
1637083638656,-8,846
1637083639502,-8,808
1637083640310,-8,809
1637083641119,-8,802
1637083641924,-8,796
1637083642720,-8,814
1637083643534,-8,815
1637083644349,-8,831
1637083645180,-8,848
1637083646880,-8,858
1637083647738,-8,871
1637083648609,-8,854
1637083649463,-8,843
1637083650949,-8,779
1637083651728,-8,802
1637083652530,-8,798
1637083654104,-8,789
1637083654893,-8,810
1637083655703,-8,801
1637083656504,-8,814
1637083657325,-8,803
1637083658128,-8,784
1637083658912,-8,796
1637083659708,-8,813
1637083660521,-8,847
1637083662240,-8,888
1637083663128,-8,978
1637083664106,-8,958
1637083665064,-8,860
1637083666930,-8,814
1637083667744,-8,792
1637083668536,-8,801
1637083669337,-8,864
1637083670201,-8,936
1637083671867,-8,798
1637083672665,-8,787
1637083673452,-8,798
1637083674255,-8,817
1637083675072,-8,839
1637083675911,-8,854
1637083676765,-8,837
1637083677602,-8,819
1637083678423,-8,793
1637083679216,-8,840
1637083680056,-8,861
1637083680917,-8,910
1637083681827,-8,968
1637083683795,-8,829
1637083684624,-8,807
1637083685431,-8,817
1637083686248,-8,845
1637083687093,-8,834
1637083687936,-8,848
1637083688784,-8,884
1637083689668,-8,797
1637083690465,-8,750
1637083691215,-8,774
1637083692784,-8,802
1637083693586,-8,808
1637083694394,-8,792
1637083695186,-8,826
1637083696017,-8,815
1637083696832,-8,841
1637083697673,-8,812
1637083698485,-8,777
1637083699262,-8,791
1637083700058,-8,774
1637083700832,-8,827
1637083702845,-8,771
1637083703616,-8,844
1637083704460,-8,839
1637083705299,-8,822
1637083706121,-8,790
1637083706920,-8,768
1637083707688,-8,757
1637083708445,-8,772
1637083709217,-8,873
1637083710090,-8,768
1637083711672,-8,817
1637083712489,-8,830
1637083713319,-8,818
1637083714137,-8,839
1637083714983,-8,897
1637083715880,-8,845
1637083716725,-8,828
1637083717553,-8,811
1637083718364,-8,732
1637083719824,-8,817
1637083720641,-8,792
1637083721965,-8,723
1637083722688,-8,833
1637083723521,-8,888
1637083724428,-8,884
1637083725312,-8,797
1637083726691,-8,709
1637083727400,-8,790
1637083728190,-8,846
1637083729036,-8,831
1637083729867,-8,937
1637083731805,-8,955
1637083732760,-8,920
1637083733680,-8,859
1637083734539,-8,818
1637083735357,-8,796
1637083736156,-8,780
1637083736936,-8,713
1637083737649,-8,764
1637083738413,-8,738
1637083739151,-8,795
1637083739949,-8,827
1637083740776,-8,840
1637083741616,-8,836
1637083742452,-8,834
1637083743286,-8,829
1637083744920,-8,797
1637083745717,-8,764
1637083746481,-8,789
1637083747270,-8,806
1637083748082,-8,766
1637083748848,-8,798
1637083749646,-8,827
1637083751704,-8,888
1637083752592,-8,776
1637083753368,-8,702
1637083754070,-8,748
1637083754818,-8,771
1637083756456,-8,802
1637083757258,-8,789
1637083758047,-8,806
1637083758853,-8,802
1637083760440,-8,791
1637083761253,-8,939
1637083762192,-8,833
1637083763025,-8,971
1637083763996,-8,865
1637083764861,-8,840
1637083766698,-8,830
1637083767528,-8,838
1637083768366,-8,859
1637083769225,-8,835
1637083770060,-8,885
1637083771104,-8,896
1637083772000,-8,868
1637083772868,-8,837
1637083773705,-8,820
1637083774525,-8,803
1637083775335,-8,785
1637083776120,-8,813
1637083776933,-8,840
1637083777773,-8,831
1637083778604,-8,809
1637083779421,-8,779
1637083780200,-8,758
1637083780958,-8,795
1637083781753,-8,770
1637083782523,-8,802
1637083786148,-8,836
1637083786984,-8,775
1637083787759,-8,820
1637083788579,-8,804
1637083789383,-8,778
1637083793171,-8,781
1637083793952,-8,824
1637083794776,-8,829
1637083795605,-8,828
1637083796433,-8,947
1637083798358,-8,912
1637083799270,-8,904
1637083800174,-8,857
1637083802033,-8,791
1637083802824,-8,726
1637083803550,-8,734
1637083804284,-8,790
1637083805074,-8,750
1637083805830,-8,666
1637083806496,-8,750
1637083807246,-8,776
1637083808022,-8,713
1637083808735,-8,687
1637083810011,-8,801
1637083810812,-8,810
1637083811622,-8,860
1637083812488,-8,824
1637083813312,-8,854
1637083814166,-8,857
1637083815023,-8,865
1637083815888,-8,847
1637083817730,-8,846
1637083819727,-8,817
1637083820544,-8,822
1637083821366,-8,786
1637083822152,-8,823
1637083822975,-8,838
1637083824664,-8,981
1637083825645,-8,838
1637083826483,-8,882
1637083827365,-8,837
1637083828824,-8,788
1637083829612,-8,807
1637083830419,-8,790
1637083832214,-8,762
1637083832976,-8,713
1637083833689,-8,742
1637083834431,-8,809
1637083835240,-8,829
1637083836075,-8,805
1637083836880,-8,779
1637083837659,-8,797
1637083838456,-8,774
1637083839230,-8,754
1637083840736,-8,797
1637083841533,-8,838
1637083842371,-8,692
1637083843063,-8,688
1637083843755,-8,773
1637083844528,-8,808
1637083845336,-8,839
1637083846175,-8,799
1637083846974,-8,757
1637083848168,-8,806
1637083848974,-8,821
1637083849795,-8,780
1637083850579,-8,629
1637083851208,-8,678
1637083851886,-8,798
1637083852684,-8,829
1637083853513,-8,824
1637083854339,-8,845
1637083855184,-8,814
1637083857267,-8,805
1637083858072,-8,843
1637083858915,-8,852
1637083859767,-8,822
1637083860589,-8,824
1637083861418,-8,798
1637083862216,-8,827
1637083863043,-8,875
1637083863918,-8,873
1637083864791,-8,808
1637083865601,-8,823
1637083866424,-8,799
1637083867223,-8,807
1637083868030,-8,818
1637083868848,-8,825
1637083870674,-8,822
1637083871496,-8,839
1637083872335,-8,862
1637083873197,-8,803
1637083874000,-8,807
1637083875608,-8,807
1637083876415,-8,858
1637083879331,-8,813
1637083880144,-8,873
1637083881017,-8,899
1637083881916,-8,855
1637083882771,-8,889
1637083884659,-8,813
1637083885472,-8,823
1637083886295,-8,825
1637083887120,-8,817
1637083887937,-8,831
1637083889584,-8,779
1637083890363,-8,765
1637083891128,-8,816
1637083891944,-8,819
1637083892770,-8,878
1637083893648,-8,905
1637083894553,-8,1038
1637083895591,-8,832
1637083896423,-8,830
1637083897933,-8,800
1637083898733,-8,778
1637083899511,-8,697
1637083901777,-8,831
1637083902608,-8,781
1637083903389,-8,785
1637083904174,-8,751
1637083904925,-8,722
1637083906381,-8,739
1637083907120,-8,776
1637083907896,-8,786
1637083908682,-8,829
1637083909511,-8,786
1637083911072,-8,794
1637083911866,-8,732
1637083912598,-8,739
1637083913337,-8,784
1637083915122,-8,814
1637083915936,-8,828
1637083916764,-8,800
1637083917564,-8,803
1637083918367,-8,750
1637083919119,-8,785
1637083919904,-8,816
1637083920720,-8,835
1637083921555,-8,867
1637083922422,-8,869
1637083924026,-8,796
1637083924822,-8,752
1637083925574,-8,845
1637083927256,-8,801
1637083928057,-8,822
1637083928879,-8,789
1637083929668,-8,737
1637083930414,-8,802
1637083931216,-8,852
