unix_epoch_in_miliseconds,timezone_at_sync,bbi
1636013861955,-7,671
1636013862626,-7,671
1636013863297,-7,675
1636013863972,-7,665
1636013864637,-7,662
1636013866300,-7,664
1636013866964,-7,667
1636013867631,-7,677
1636013868308,-7,720
1636013869028,-7,680
1636013870034,-7,678
1636013870712,-7,671
1636013871383,-7,646
1636013872031,-7,645
1636013872676,-7,650
1636013873326,-7,657
1636013873983,-7,659
1636013874642,-7,656
1636013876301,-7,655
1636013876956,-7,653
1636013877609,-7,650
1636013878259,-7,616
1636013878875,-7,511
1636013879658,-7,675
1636013880333,-7,672
1636013881005,-7,665
1636013882672,-7,686
1636013883358,-7,699
1636013884057,-7,690
1636013884747,-7,680
1636013885427,-7,685
1636013886115,-7,683
1636013886798,-7,656
1636013887454,-7,642
1636013888096,-7,643
1636013888739,-7,655
1636013889698,-7,697
1636013890395,-7,697
1636013891092,-7,656
1636013891751,-7,641
1636013892392,-7,654
1636013893046,-7,655
1636013893701,-7,646
1636013894347,-7,637
1636013894986,-7,632
1636013895618,-7,631
1636013896249,-7,658
1636013896907,-7,658
1636013897565,-7,654
1636013899222,-7,648
1636013899870,-7,647
1636013900517,-7,681
1636013901198,-7,651
1636013901849,-7,634
1636013902739,-7,632
1636013903371,-7,633
1636013904004,-7,629
1636013904635,-7,627
1636013905262,-7,629
1636013905891,-7,639
1636013906530,-7,650
1636013907180,-7,650
1636013907833,-7,649
1636013908482,-7,661
1636013909143,-7,663
1636013909806,-7,612
1636013910418,-7,638
1636013912061,-7,663
1636013912724,-7,687
1636013913411,-7,689
1636013914100,-7,698
1636013914798,-7,717
1636013916899,-7,693
1636013917592,-7,678
1636013918270,-7,693
1636013918963,-7,714
1636013919677,-7,715
1636013920395,-7,719
1636013921114,-7,661
1636013921775,-7,598
1636013922373,-7,632
1636013923005,-7,656
1636013923666,-7,642
1636013924308,-7,669
1636013924977,-7,701
1636013925678,-7,725
1636013926403,-7,708
1636013929018,-7,700
1636013929718,-7,686
1636013930404,-7,727
1636013931131,-7,873
1636013932004,-7,732
1636013933146,-7,731
1636013933877,-7,733
1636013934610,-7,733
1636013935345,-7,737
1636013936082,-7,754
1636013936836,-7,767
1636013937603,-7,760
1636013938363,-7,733
1636013940101,-7,707
1636013940808,-7,696
1636013941504,-7,653
1636013942157,-7,661
1636013942818,-7,672
1636013943842,-7,702
1636013944544,-7,702
1636013945246,-7,707
1636013946956,-7,714
1636013947670,-7,710
1636013948380,-7,701
1636013949081,-7,697
1636013949778,-7,714
1636013950935,-7,763
1636013951698,-7,782
1636013952480,-7,725
1636013954205,-7,713
1636013954918,-7,703
1636013955621,-7,700
1636013956321,-7,707
1636013957028,-7,703
1636013958119,-7,691
1636013958810,-7,682
1636013959492,-7,667
1636013961163,-7,653
1636013961816,-7,655
1636013962471,-7,679
1636013963150,-7,699
1636013963849,-7,704
1636013966281,-7,703
1636013966984,-7,700
1636013967684,-7,701
1636013968385,-7,730
1636013969115,-7,721
1636013970233,-7,653
1636013970886,-7,666
1636013971552,-7,695
1636013973249,-7,681
1636013973930,-7,672
1636013974602,-7,690
1636013976188,-7,714
1636013976902,-7,702
1636013977604,-7,688
1636013978292,-7,704
1636013978996,-7,697
1636013980005,-7,658
1636013980663,-7,662
1636013981325,-7,644
1636013981970,-7,562
1636013982532,-7,553
1636013983085,-7,625
1636013983710,-7,651
1636013984361,-7,663
1636013985027,-7,673
1636013985700,-7,670
1636013986370,-7,674
1636013987044,-7,679
1636013987723,-7,645
1636013988369,-7,649
1636013989018,-7,675
1636013989693,-7,659
1636013990352,-7,656
1636013991008,-7,664
1636013991675,-7,667
1636013992342,-7,672
1636013993014,-7,676
1636013993690,-7,681
1636013994371,-7,683
1636013996055,-7,687
1636013996742,-7,699
1636013997441,-7,674
1636013998115,-7,666
1636013998781,-7,665
1636013999794,-7,638
1636014000432,-7,612
1636014001044,-7,648
1636014002324,-7,652
1636014002976,-7,674
1636014003650,-7,686
1636014004336,-7,692
1636014006033,-7,693
1636014006726,-7,693
1636014007419,-7,688
1636014008107,-7,672
1636014008779,-7,668
1636014009652,-7,531
1636014010183,-7,561
1636014010744,-7,651
1636014012358,-7,696
1636014013054,-7,689
1636014013743,-7,685
1636014014428,-7,686
1636014015114,-7,684
1636014015801,-7,661
1636014016462,-7,663
1636014017125,-7,666
1636014017791,-7,676
1636014018467,-7,692
1636014020163,-7,703
1636014020866,-7,702
1636014021568,-7,687
1636014022255,-7,675
1636014022930,-7,642
1636014023891,-7,619
1636014024510,-7,579
1636014025089,-7,625
1636014025718,-7,672
1636014026390,-7,701
1636014027091,-7,672
1636014027763,-7,660
1636014028423,-7,659
1636014030083,-7,661
1636014030744,-7,662
1636014031406,-7,668
1636014032074,-7,694
1636014032768,-7,738
1636014033871,-7,650
1636014034521,-7,650
1636014035171,-7,649
1636014035824,-7,660
1636014036484,-7,649
1636014037133,-7,654
1636014037787,-7,655
1636014038442,-7,616
1636014039059,-7,581
1636014039640,-7,579
1636014040219,-7,641
1636014040860,-7,691
1636014041551,-7,723
1636014042276,-7,756
1636014043032,-7,720
1636014043752,-7,714
1636014044466,-7,692
1636014045158,-7,678
1636014045838,-7,674
1636014046512,-7,641
1636014047153,-7,647
1636014047800,-7,651
1636014048451,-7,656
1636014050110,-7,662
1636014050772,-7,681
1636014051453,-7,751
1636014052204,-7,697
1636014052901,-7,694
1636014053996,-7,708
1636014054704,-7,744
1636014055448,-7,828
1636014056278,-7,746
1636014057024,-7,733
1636014057757,-7,726
1636014058483,-7,719
1636014059202,-7,742
1636014060948,-7,750
1636014061698,-7,739
1636014062437,-7,731
1636014063168,-7,721
1636014063889,-7,711
1636014065013,-7,705
1636014065718,-7,704
1636014066422,-7,706
1636014068129,-7,697
1636014068826,-7,708
1636014069534,-7,712
1636014070246,-7,717
1636014070963,-7,715
1636014072087,-7,730
1636014072817,-7,730
1636014073547,-7,714
1636014075266,-7,710
1636014075976,-7,718
1636014076694,-7,728
1636014077422,-7,724
1636014078146,-7,724
1636014079358,-7,740
1636014080098,-7,676
1636014080774,-7,591
1636014081368,-7,658
1636014082026,-7,701
1636014082727,-7,711
1636014083438,-7,716
1636014084154,-7,719
1636014085877,-7,729
1636014086606,-7,773
1636014087379,-7,751
1636014088130,-7,733
1636014088863,-7,725
1636014089986,-7,698
1636014090684,-7,669
1636014091353,-7,645
1636014092999,-7,735
1636014093734,-7,747
1636014094481,-7,732
1636014095213,-7,735
1636014095948,-7,778
1636014097125,-7,709
1636014097834,-7,760
1636014098594,-7,771
1636014099368,-7,744
1636014100112,-7,734
1636014100846,-7,729
1636014101575,-7,733
1636014103781,-7,735
1636014104516,-7,735
1636014105251,-7,731
1636014105982,-7,720
1636014106702,-7,711
1636014107416,-7,708
1636014108124,-7,704
1636014108828,-7,702
1636014109530,-7,700
1636014110230,-7,699
1636014110932,-7,692
1636014111624,-7,703
1636014112327,-7,703
1636014113030,-7,712
1636014113742,-7,732
1636014114477,-7,733
1636014115210,-7,729
1636014115939,-7,728
1636014116667,-7,732
1636014117399,-7,764
1636014119165,-7,769
1636014119934,-7,761
1636014120695,-7,752
1636014121447,-7,745
1636014122192,-7,770
1636014122965,-7,765
1636014123730,-7,757
1636014124487,-7,754
1636014125241,-7,753
1636014125994,-7,756
1636014127258,-7,758
1636014128016,-7,762
1636014128778,-7,760
1636014129540,-7,754
1636014130294,-7,726
1636014131020,-7,703
1636014131723,-7,751
1636014132474,-7,749
1636014133290,-7,717
1636014134007,-7,659
1636014134666,-7,569
1636014135235,-7,706
1636014136942,-7,740
1636014137682,-7,754
1636014138436,-7,771
1636014139207,-7,780
1636014139987,-7,789
1636014141217,-7,708
1636014141925,-7,695
1636014142620,-7,692
1636014143314,-7,696
1636014144010,-7,708
1636014144718,-7,704
1636014145422,-7,719
1636014146141,-7,725
1636014146869,-7,717
1636014147586,-7,713
1636014148299,-7,722
1636014149021,-7,754
1636014149775,-7,766
1636014150544,-7,664
1636014151208,-7,657
1636014151865,-7,657
1636014152522,-7,691
1636014153213,-7,708
1636014153926,-7,724
1636014154650,-7,715
1636014155365,-7,705
1636014156070,-7,694
1636014156764,-7,662
1636014157428,-7,688
1636014158116,-7,729
1636014158845,-7,726
1636014159571,-7,719
1636014160290,-7,717
1636014162009,-7,723
1636014162732,-7,733
1636014163465,-7,739
1636014164204,-7,729
1636014164933,-7,723
1636014166039,-7,690
1636014166729,-7,689
1636014167418,-7,686
1636014169107,-7,691
1636014169798,-7,697
1636014170495,-7,701
1636014171196,-7,701
1636014171897,-7,700
1636014172987,-7,686
1636014173673,-7,687
1636014174360,-7,676
1636014176040,-7,678
1636014176718,-7,682
1636014177400,-7,683
1636014178083,-7,682
1636014178765,-7,630
1636014179397,-7,539
1636014179936,-7,648
1636014180584,-7,677
1636014181261,-7,691
1636014181952,-7,694
1636014183029,-7,689
1636014183718,-7,677
1636014184395,-7,683
1636014186081,-7,697
1636014186778,-7,693
1636014187471,-7,678
1636014188149,-7,665
1636014188814,-7,655
1636014189796,-7,692
1636014190488,-7,695
1636014191183,-7,693
1636014191877,-7,699
1636014192576,-7,722
1636014193298,-7,733
1636014194031,-7,700
1636014194731,-7,699
1636014195434,-7,768
1636014196202,-7,811
1636014197013,-7,693
1636014197706,-7,636
1636014198342,-7,575
1636014199433,-7,643
1636014200076,-7,691
1636014200767,-7,654
1636014201421,-7,642
1636014202063,-7,683
1636014202748,-7,690
1636014203438,-7,689
1636014204127,-7,687
1636014204814,-7,688
1636014206479,-7,735
1636014207214,-7,680
1636014207894,-7,673
1636014208567,-7,668
1636014209235,-7,700
1636014209938,-7,698
1636014210636,-7,691
1636014211327,-7,685
1636014212012,-7,678
1636014212690,-7,674
1636014213366,-7,666
1636014214032,-7,669
1636014214701,-7,679
1636014215380,-7,682
1636014216062,-7,655
1636014216719,-7,639
1636014217358,-7,664
1636014218022,-7,682
1636014218704,-7,688
1636014219392,-7,688
1636014221083,-7,653
1636014221736,-7,604
1636014222340,-7,613
1636014222953,-7,690
1636014223643,-7,708
1636014224769,-7,702
1636014225471,-7,697
1636014226168,-7,692
1636014226862,-7,674
1636014227536,-7,679
1636014228215,-7,701
1636014228916,-7,733
1636014229649,-7,741
1636014230393,-7,659
1636014232026,-7,692
1636014232718,-7,648
1636014233366,-7,642
1636014234008,-7,653
1636014234661,-7,659
1636014236320,-7,668
1636014236988,-7,667
1636014237655,-7,653
1636014238308,-7,652
1636014238960,-7,651
1636014239917,-7,625
1636014240542,-7,636
1636014241178,-7,664
1636014241847,-7,623
1636014242470,-7,612
1636014243082,-7,642
1636014243724,-7,626
1636014244350,-7,656
1636014246006,-7,652
1636014246658,-7,666
1636014247324,-7,669
1636014247993,-7,672
1636014248665,-7,675
1636014249695,-7,676
1636014250371,-7,701
1636014251072,-7,698
1636014251773,-7,677
1636014252450,-7,678
1636014253128,-7,695
1636014253823,-7,684
1636014254507,-7,590
1636014256100,-7,630
1636014256730,-7,651
1636014257381,-7,664
1636014258045,-7,662
1636014258707,-7,670
1636014260977,-7,803
1636014261780,-7,694
1636014262474,-7,664
1636014263138,-7,653
1636014263791,-7,655
1636014264769,-7,667
1636014265436,-7,665
1636014266101,-7,662
1636014266767,-7,653
1636014267420,-7,718
1636014268138,-7,823
1636014268961,-7,684
1636014269645,-7,671
1636014271318,-7,672
1636014271990,-7,691
1636014272681,-7,701
1636014273382,-7,735
1636014274117,-7,759
1636014274879,-7,779
1636014275658,-7,749
1636014276407,-7,757
1636014277164,-7,746
1636014277910,-7,737
1636014279113,-7,732
1636014279845,-7,733
1636014280897,-7,751
1636014281648,-7,752
1636014282400,-7,742
1636014283142,-7,736
1636014283878,-7,728
1636014284971,-7,729
1636014285700,-7,729
1636014286429,-7,729
1636014288160,-7,758
1636014288918,-7,638
1636014289556,-7,572
1636014290128,-7,794
1636014290922,-7,774
1636014292165,-7,712
1636014292877,-7,712
1636014293589,-7,713
1636014294304,-7,722
1636014295026,-7,735
1636014295761,-7,790
1636014296551,-7,798
1636014297349,-7,726
1636014299079,-7,651
1636014299730,-7,656
1636014300386,-7,664
1636014301050,-7,671
1636014301721,-7,665
1636014302694,-7,665
1636014303359,-7,676
1636014304035,-7,669
1636014304705,-7,675
1636014305380,-7,682
1636014306062,-7,682
1636014306744,-7,685
1636014307429,-7,690
1636014309120,-7,708
1636014309828,-7,717
1636014310545,-7,803
1636014311348,-7,841
1636014312504,-7,824
1636014313328,-7,755
1636014314083,-7,779
1636014314862,-7,774
1636014315636,-7,760
1636014316401,-7,739
1636014317140,-7,752
1636014317892,-7,757
1636014318649,-7,797
1636014319446,-7,703
1636014321150,-7,604
1636014321754,-7,689
1636014322443,-7,716
1636014323159,-7,719
1636014323878,-7,713
1636014325003,-7,731
1636014325734,-7,710
1636014326444,-7,711
1636014328159,-7,731
1636014328890,-7,762
1636014329652,-7,763
1636014330415,-7,769
1636014331184,-7,784
1636014331969,-7,799
1636014332768,-7,770
1636014333538,-7,753
1636014334291,-7,764
1636014335055,-7,754
1636014336296,-7,718
1636014337014,-7,720
1636014337734,-7,604
1636014339342,-7,640
1636014339982,-7,717
1636014340699,-7,732
1636014341431,-7,727
1636014342158,-7,711
1636014343343,-7,738
1636014344081,-7,720
1636014344801,-7,703
1636014345506,-7,692
1636014346198,-7,694
1636014346892,-7,685
1636014347577,-7,681
1636014348258,-7,668
1636014348929,-7,667
1636014349596,-7,668
1636014350264,-7,669
1636014350933,-7,676
1636014351609,-7,695
1636014352305,-7,701
1636014353006,-7,706
1636014353712,-7,718
1636014354430,-7,729
1636014355159,-7,735
1636014356897,-7,753
1636014357650,-7,804
1636014358454,-7,869
1636014359323,-7,853
1636014360176,-7,771
1636014360949,-7,755
1636014361704,-7,752
1636014362456,-7,749
1636014363205,-7,721
1636014363926,-7,719
1636014365146,-7,724
1636014365870,-7,718
1636014366590,-7,716
1636014367306,-7,715
1636014368021,-7,717
1636014368738,-7,723
1636014369461,-7,726
1636014371187,-7,727
1636014371914,-7,728
1636014372642,-7,728
1636014373370,-7,735
1636014374105,-7,746
1636014375329,-7,727
1636014376056,-7,706
1636014377776,-7,752
1636014378528,-7,744
1636014379272,-7,774
1636014380046,-7,755
1636014380801,-7,736
1636014381539,-7,727
1636014382266,-7,726
1636014382992,-7,725
1636014383717,-7,722
1636014384439,-7,708
1636014386151,-7,703
1636014386854,-7,684
1636014387538,-7,677
1636014388215,-7,686
1636014388901,-7,681
1636014389907,-7,673
1636014390580,-7,678
1636014391258,-7,697
1636014392921,-7,761
1636014393682,-7,720
1636014394402,-7,731
1636014395133,-7,707
1636014395840,-7,708
1636014396549,-7,709
1636014397258,-7,711
1636014397969,-7,708
1636014398677,-7,705
1636014399382,-7,703
1636014401089,-7,699
1636014401788,-7,694
1636014402482,-7,688
1636014403170,-7,683
1636014403853,-7,665
1636014404833,-7,709
1636014405542,-7,686
1636014406228,-7,691
1636014409183,-7,677
1636014409860,-7,692
1636014410552,-7,698
1636014411250,-7,698
1636014411948,-7,693
1636014413043,-7,683
1636014413726,-7,657
1636014414383,-7,673
1636014416060,-7,672
1636014416732,-7,681
1636014417413,-7,683
1636014418096,-7,685
1636014418781,-7,687
1636014419844,-7,681
1636014420525,-7,659
1636014421184,-7,659
1636014421848,-7,686
1636014422534,-7,725
1636014423259,-7,738
1636014423997,-7,757
1636014424754,-7,787
1636014425542,-7,782
1636014426324,-7,754
1636014427078,-7,742
1636014427820,-7,729
1636014428549,-7,718
1636014430271,-7,709
1636014430980,-7,717
1636014431697,-7,707
1636014432404,-7,692
1636014433096,-7,683
1636014434211,-7,688
1636014434899,-7,632
1636014435531,-7,633
1636014437165,-7,657
1636014437822,-7,673
1636014438495,-7,673
1636014439168,-7,670
1636014439838,-7,671
1636014440832,-7,659
1636014441491,-7,675
1636014442166,-7,703
1636014442872,-7,708
1636014443580,-7,712
1636014444292,-7,706
1636014444998,-7,715
1636014445713,-7,717
1636014446434,-7,716
1636014447150,-7,718
1636014447868,-7,715
1636014448583,-7,710
1636014449293,-7,703
1636014450698,-7,706
1636014451404,-7,728
1636014452132,-7,728
1636014452860,-7,737
1636014453599,-7,737
1636014454336,-7,724
1636014455060,-7,712
1636014455772,-7,698
1636014456470,-7,687
1636014458162,-7,668
1636014458830,-7,635
1636014459465,-7,632
1636014460097,-7,667
1636014460764,-7,651
1636014461721,-7,689
1636014462410,-7,689
1636014463099,-7,680
1636014463780,-7,672
1636014464452,-7,685
1636014465137,-7,695
1636014465832,-7,695
1636014466527,-7,691
1636014468220,-7,712
1636014468932,-7,781
1636014469713,-7,710
1636014470423,-7,694
1636014471117,-7,686
1636014472152,-7,641
1636014472793,-7,620
1636014473413,-7,615
1636014474030,-7,626
1636014474656,-7,635
1636014475291,-7,657
1636014475948,-7,674
1636014476622,-7,673
1636014478299,-7,675
1636014478974,-7,690
1636014479664,-7,698
1636014480362,-7,695
1636014481057,-7,694
1636014482135,-7,643
1636014482778,-7,589
1636014483367,-7,605
1636014483975,-7,665
1636014484640,-7,679
1636014485319,-7,692
1636014486011,-7,714
1636014486725,-7,721
1636014487447,-7,711
1636014488158,-7,705
1636014488863,-7,709
1636014489572,-7,697
1636014490269,-7,688
1636014490961,-7,677
1636014491638,-7,687
1636014492325,-7,708
1636014493033,-7,680
1636014493713,-7,684
1636014494398,-7,676
1636014495074,-7,669
1636014495743,-7,670
1636014496413,-7,664
1636014497077,-7,670
1636014497750,-7,678
1636014498428,-7,671
1636014499099,-7,662
1636014499761,-7,658
1636014500419,-7,651
1636014501073,-7,647
1636014501720,-7,650
1636014502370,-7,651
1636014503021,-7,653
1636014503674,-7,654
1636014505331,-7,659
1636014505990,-7,659
1636014506649,-7,658
1636014507307,-7,663
1636014507970,-7,659
1636014508940,-7,652
1636014509592,-7,652
1636014510244,-7,653
1636014510900,-7,658
1636014511558,-7,658
1636014512216,-7,657
1636014512873,-7,657
1636014513530,-7,656
1636014515188,-7,654
1636014515842,-7,655
1636014516497,-7,656
1636014517153,-7,655
1636014517808,-7,658
1636014518803,-7,662
1636014519465,-7,666
1636014520131,-7,702
1636014520838,-7,796
1636014521634,-7,774
1636014522408,-7,700
1636014523108,-7,698
1636014523806,-7,739
1636014524551,-7,691
1636014525242,-7,686
1636014525928,-7,796
1636014526724,-7,714
1636014527438,-7,715
1636014528684,-7,725
1636014529409,-7,712
1636014530121,-7,691
1636014530812,-7,690
1636014532192,-7,699
1636014532891,-7,741
1636014533632,-7,689
1636014534321,-7,686
1636014535011,-7,695
1636014535706,-7,685
1636014536391,-7,676
1636014537067,-7,661
1636014537728,-7,654
1636014538384,-7,656
1636014539040,-7,654
1636014539694,-7,661
1636014540355,-7,674
1636014541029,-7,717
1636014541749,-7,651
1636014542400,-7,671
1636014543071,-7,680
1636014543751,-7,697
1636014544448,-7,786
1636014546236,-7,746
1636014546982,-7,725
1636014547707,-7,713
1636014548420,-7,718
1636014549138,-7,705
1636014550266,-7,696
1636014550962,-7,678
1636014551640,-7,603
1636014553243,-7,523
1636014553766,-7,620
1636014554386,-7,628
1636014555014,-7,604
1636014555618,-7,647
1636014557024,-7,718
1636014557742,-7,692
1636014558434,-7,669
1636014559103,-7,665
1636014559768,-7,660
1636014560795,-7,660
1636014561455,-7,591
1636014562046,-7,653
1636014562703,-7,669
1636014563372,-7,677
1636014564049,-7,669
1636014564718,-7,669
1636014565387,-7,667
1636014567055,-7,669
1636014567724,-7,693
1636014568417,-7,687
1636014569104,-7,682
1636014569786,-7,702
1636014570878,-7,658
1636014571536,-7,659
1636014572195,-7,656
1636014572852,-7,676
1636014573528,-7,683
1636014574211,-7,680
1636014574891,-7,673
1636014575564,-7,666
1636014577234,-7,664
1636014577898,-7,647
1636014578545,-7,650
1636014579195,-7,647
1636014579842,-7,644
1636014580790,-7,641
1636014581431,-7,643
1636014582074,-7,644
1636014582719,-7,649
1636014583368,-7,656
1636014584024,-7,651
1636014584675,-7,647
1636014585322,-7,670
1636014585994,-7,694
1636014586688,-7,673
1636014587361,-7,650
1636014588011,-7,647
1636014588658,-7,651
1636014590313,-7,653
1636014590966,-7,658
1636014591624,-7,672
1636014592296,-7,718
1636014593014,-7,781
1636014594125,-7,655
1636014594780,-7,664
1636014595444,-7,662
1636014597107,-7,665
1636014597772,-7,776
1636014598548,-7,729
1636014599277,-7,697
1636014599974,-7,679
1636014600990,-7,747
1636014601737,-7,689
1636014602426,-7,637
1636014603068,-7,664
1636014603732,-7,662
1636014604394,-7,658
1636014605052,-7,657
1636014605709,-7,682
1636014606393,-7,795
1636014607188,-7,664
1636014607852,-7,626
1636014608478,-7,629
1636014609107,-7,642
1636014609752,-7,664
1636014611331,-7,673
1636014612004,-7,655
1636014612659,-7,667
1636014613326,-7,678
1636014614004,-7,677
1636014614683,-7,677
1636014615360,-7,706
1636014616066,-7,726
1636014616792,-7,740
1636014617532,-7,718
1636014619256,-7,708
1636014619964,-7,719
1636014620683,-7,740
1636014621423,-7,717
1636014622140,-7,691
1636014623244,-7,794
1636014624038,-7,717
1636014624755,-7,683
1636014625440,-7,680
1636014626120,-7,665
1636014626785,-7,668
1636014627453,-7,670
1636014628123,-7,681
1636014628809,-7,661
1636014629470,-7,614
1636014630084,-7,585
1636014630669,-7,609
1636014631278,-7,647
1636014631926,-7,626
1636014632552,-7,601
1636014633153,-7,604
1636014633757,-7,647
1636014634404,-7,657
1636014636064,-7,662
1636014636726,-7,657
1636014637383,-7,666
1636014638049,-7,645
1636014638694,-7,646
1636014640281,-7,677
1636014640958,-7,668
1636014641626,-7,659
1636014642285,-7,677
1636014643624,-7,726
1636014644350,-7,703
1636014645053,-7,723
1636014645776,-7,734
1636014646514,-7,708
1636014647222,-7,702
1636014647924,-7,703
1636014648627,-7,719
1636014649346,-7,724
1636014651071,-7,749
1636014651820,-7,778
1636014652598,-7,767
1636014653365,-7,704
1636014654069,-7,713
1636014655244,-7,714
1636014655958,-7,691
1636014656649,-7,691
1636014657344,-7,684
1636014658028,-7,683
1636014658711,-7,681
1636014659392,-7,680
1636014660072,-7,683
1636014660757,-7,689
1636014661446,-7,691
1636014662137,-7,691
1636014662828,-7,678
1636014663506,-7,673
1636014665180,-7,688
1636014665868,-7,702
1636014666570,-7,710
1636014667280,-7,727
1636014668007,-7,790
1636014669358,-7,700
1636014670058,-7,750
1636014670808,-7,710
1636014671520,-7,684
1636014672204,-7,676
1636014672880,-7,671
1636014673551,-7,668
1636014674219,-7,674
1636014675570,-7,683
1636014676253,-7,695
1636014676948,-7,728
1636014677676,-7,754
1636014678434,-7,714
1636014679148,-7,689
1636014679837,-7,708
1636014680545,-7,729
1636014681274,-7,785
1636014683061,-7,777
1636014683838,-7,676
1636014684514,-7,688
1636014685202,-7,675
1636014685877,-7,673
1636014688095,-7,761
1636014688856,-7,676
1636014689532,-7,681
1636014690213,-7,680
1636014690893,-7,685
1636014692039,-7,743
1636014692782,-7,705
1636014693487,-7,676
1636014695165,-7,659
1636014695824,-7,647
1636014696471,-7,639
1636014697110,-7,648
1636014697758,-7,669
1636014698782,-7,686
1636014699468,-7,697
1636014700165,-7,689
1636014700857,-7,671
1636014701528,-7,656
1636014702184,-7,640
1636014702824,-7,620
1636014703444,-7,627
1636014705315,-7,721
1636014706036,-7,715
1636014706751,-7,721
1636014708456,-7,696
1636014709152,-7,695
1636014709847,-7,726
1636014710573,-7,722
1636014711295,-7,694
1636014712991,-7,839
1636014713830,-7,809
1636014714639,-7,828
1636014715467,-7,698
1636014716165,-7,698
1636014717321,-7,737
1636014718058,-7,758
1636014718816,-7,730
1636014719549,-7,711
1636014720260,-7,765
1636014721025,-7,723
1636014721748,-7,696
1636014722444,-7,715
1636014724161,-7,711
1636014724872,-7,712
1636014725584,-7,723
1636014726307,-7,721
1636014727028,-7,720
1636014728221,-7,717
1636014728938,-7,724
1636014729662,-7,718
1636014730383,-7,759
1636014731142,-7,731
1636014731873,-7,705
1636014732578,-7,701
1636014733279,-7,586
1636014733866,-7,614
1636014734480,-7,651
1636014735131,-7,697
1636014735828,-7,708
1636014736536,-7,718
1636014738255,-7,729
1636014738984,-7,698
1636014739682,-7,626
1636014740308,-7,630
1636014740938,-7,674
1636014742013,-7,673
1636014742686,-7,686
1636014743372,-7,692
1636014745063,-7,703
1636014745766,-7,709
1636014746475,-7,740
1636014747215,-7,771
1636014747986,-7,757
1636014749197,-7,703
1636014749900,-7,704
1636014750604,-7,681
1636014752289,-7,709
1636014752998,-7,683
1636014753681,-7,641
1636014754322,-7,684
1636014755006,-7,696
1636014755997,-7,800
1636014756797,-7,810
1636014757607,-7,718
1636014758327,-7,701
1636014759028,-7,745
1636014759773,-7,740
1636014760513,-7,746
1636014761259,-7,770
1636014763031,-7,705
1636014763736,-7,770
1636014764506,-7,673
1636014765179,-7,692
1636014767032,-7,648
1636014767680,-7,684
1636014769107,-7,717
1636014769824,-7,723
1636014770547,-7,772
1636014771319,-7,736
1636014772055,-7,768
1636014773270,-7,808
1636014774078,-7,713
1636014774791,-7,768
1636014778277,-7,705
1636014778982,-7,778
1636014779760,-7,765
1636014781298,-7,754
1636014782052,-7,739
1636014782791,-7,758
1636014783549,-7,753
1636014784305,-7,749
1636014785054,-7,737
1636014785791,-7,726
1636014786517,-7,762
1636014787279,-7,756
1636014789038,-7,752
1636014789790,-7,750
1636014790540,-7,773
1636014791313,-7,792
1636014792105,-7,782
1636014792888,-7,770
1636014793658,-7,711
1636014794369,-7,733
1636014795102,-7,772
1636014795874,-7,744
1636014797193,-7,778
1636014797971,-7,751
1636014798722,-7,745
