unix_epoch_in_miliseconds,timezone_at_sync,bbi
1636705724258,-8,662
1636705724920,-8,643
1636705725563,-8,650
1636705726213,-8,637
1636705726850,-8,608
1636705727677,-8,583
1636705728260,-8,594
1636705728854,-8,611
1636705729469,-8,587
1636705730056,-8,601
1636705730657,-8,623
1636705731280,-8,621
1636705732759,-8,601
1636705733360,-8,590
1636705733950,-8,590
1636705734540,-8,586
1636705735126,-8,576
1636705736280,-8,597
1636705736877,-8,606
1636705737483,-8,581
1636705738064,-8,574
1636705739208,-8,578
1636705739786,-8,591
1636705740377,-8,598
1636705740975,-8,587
1636705741565,-8,603
1636705742168,-8,610
1636705742778,-8,599
1636705743377,-8,623
1636705744000,-8,673
1636705744684,-8,644
1636705745328,-8,608
1636705745936,-8,584
1636705746520,-8,579
1636705747099,-8,583
1636705749735,-8,617
1636705750352,-8,603
1636705750955,-8,606
1636705751561,-8,617
1636705752178,-8,608
1636705753384,-8,619
1636705754003,-8,624
1636705754627,-8,619
1636705755246,-8,618
1636705755874,-8,662
1636705756536,-8,701
1636705757237,-8,645
1636705757882,-8,620
1636705758502,-8,614
1636705759720,-8,643
1636705760363,-8,666
1636705761029,-8,686
1636705761715,-8,665
1636705762391,-8,633
1636705763024,-8,619
1636705763643,-8,622
1636705764265,-8,640
1636705764905,-8,622
1636705767823,-8,665
1636705774426,-8,694
1636705775120,-8,702
1636705775822,-8,716
1636705776538,-8,721
1636705777259,-8,720
1636705777989,-8,707
1636705778696,-8,702
1636705787513,-8,727
1636705788240,-8,716
1636705789665,-8,719
1636705793787,-8,725
1636705794512,-8,740
1636705795252,-8,742
1636705795994,-8,747
1636705796741,-8,754
1636705798232,-8,729
1636705798961,-8,727
1636705799688,-8,694
1636705800382,-8,652
1636705801035,-8,677
1636705801712,-8,691
1636705802403,-8,715
1636705803118,-8,715
1636705803833,-8,713
1636705804547,-8,709
1636705805256,-8,715
1636705805971,-8,713
1636705806684,-8,685
1636705807369,-8,621
1636705807994,-8,606
1636705808600,-8,664
1636705809264,-8,697
1636705809961,-8,724
1636705810685,-8,746
1636705811434,-8,750
1636705812184,-8,745
1636705812929,-8,746
1636705813675,-8,692
1636705814367,-8,667
1636705816036,-8,724
1636705816760,-8,760
1636705817520,-8,778
1636705818298,-8,769
1636705819466,-8,734
1636705820200,-8,752
1636705820952,-8,752
1636705821704,-8,760
1636705822464,-8,757
1636705824222,-8,746
1636705824968,-8,728
1636705825696,-8,727
1636705826423,-8,716
1636705827139,-8,703
1636705828365,-8,787
1636705829152,-8,773
1636705829925,-8,766
1636705830692,-8,796
1636705831488,-8,807
1636705832295,-8,830
1636705833125,-8,810
1636705833935,-8,786
1636705834723,-8,765
1636705835488,-8,760
1636705836248,-8,738
1636705836986,-8,712
1636705837698,-8,727
1636705844596,-8,772
1636705845368,-8,744
1636705846112,-8,744
1636705846856,-8,744
1636705847600,-8,741
1636705849080,-8,752
1636705849832,-8,749
1636705850581,-8,744
1636705851325,-8,724
1636705853048,-8,688
1636705853736,-8,658
1636705854394,-8,694
1636705855088,-8,690
1636705855778,-8,707
1636705856932,-8,750
1636705857682,-8,778
1636705858460,-8,763
1636705859233,-8,767
1636705860000,-8,764
1636705860764,-8,780
1636705861544,-8,787
1636705862331,-8,751
1636705864082,-8,734
1636705867298,-8,766
1636705868064,-8,799
1636705868863,-8,1080
1636705869943,-8,811
1636705870754,-8,814
1636705871574,-8,802
1636705872376,-8,798
1636705873174,-8,802
1636705873976,-8,798
1636705874774,-8,787
1636705875565,-8,779
1636705876344,-8,749
1636705877093,-8,693
1636705877786,-8,663
1636705878449,-8,746
1636705880200,-8,784
1636705880984,-8,799
1636705881783,-8,775
1636705882558,-8,788
1636705883346,-8,787
1636705884904,-8,820
1636705885724,-8,783
1636705886507,-8,730
1636705887237,-8,756
1636705888760,-8,761
1636705889521,-8,773
1636705890294,-8,770
1636705891064,-8,764
1636705892386,-8,759
1636705893145,-8,756
1636705893901,-8,750
1636705895392,-8,755
1636705896147,-8,786
1636705896933,-8,805
1636705897738,-8,841
1636705898586,-8,822
1636705899408,-8,762
1636705900170,-8,740
1636705900910,-8,753
1636705901663,-8,762
1636705902429,-8,763
1636705903192,-8,773
1636705903965,-8,774
1636705904739,-8,776
1636705905515,-8,770
1636705907048,-8,774
1636705907822,-8,770
1636705908592,-8,760
1636705909352,-8,762
1636705911121,-8,767
1636705911888,-8,766
1636705912654,-8,747
1636705913401,-8,751
1636705914152,-8,762
1636705915468,-8,761
1636705916229,-8,752
1636705916981,-8,764
1636705917746,-8,782
1636705918528,-8,771
1636705919299,-8,774
1636705920073,-8,766
1636705920839,-8,756
1636705921602,-8,734
1636705922336,-8,713
1636705923049,-8,692
1636705923741,-8,701
1636705924442,-8,700
1636705926142,-8,698
1636705926840,-8,710
1636705927550,-8,727
1636705928277,-8,746
1636705929023,-8,723
1636705930198,-8,772
1636705930970,-8,784
1636705931754,-8,760
1636705932517,-8,747
1636705933264,-8,728
1636705933992,-8,703
1636705934695,-8,698
1636705935393,-8,708
1636705937102,-8,722
1636705937824,-8,746
1636705938570,-8,763
1636705939333,-8,758
1636705940091,-8,745
1636705941296,-8,752
1636705942048,-8,758
1636705942806,-8,767
1636705943578,-8,766
1636705944344,-8,780
1636705945124,-8,766
1636705945890,-8,755
1636705946645,-8,727
1636705947373,-8,723
1636705948096,-8,735
1636705948831,-8,730
1636705949561,-8,741
1636705950302,-8,760
1636705952061,-8,771
1636705952832,-8,798
1636705953630,-8,796
1636705954426,-8,764
1636705955190,-8,756
1636705956454,-8,754
1636705957208,-8,745
1636705957953,-8,744
1636705959448,-8,749
1636705960197,-8,747
1636705960944,-8,750
1636705961694,-8,754
1636705962449,-8,759
1636705963208,-8,770
1636705963978,-8,772
1636705964750,-8,771
1636705965521,-8,768
1636705966290,-8,758
1636705967048,-8,755
1636705967803,-8,750
1636705968553,-8,773
1636705969326,-8,799
1636705971137,-8,799
1636705971936,-8,802
1636705972738,-8,777
1636705973515,-8,770
1636705974285,-8,766
1636705975800,-8,754
1636705976554,-8,750
1636705977304,-8,753
1636705978057,-8,760
1636705979305,-8,742
1636705980047,-8,768
1636705980815,-8,750
1636705981572,-8,732
1636705982304,-8,717
1636705983021,-8,687
1636705983708,-8,683
1636705984391,-8,702
1636705986092,-8,732
1636705986824,-8,744
1636705987568,-8,754
1636705988322,-8,756
1636705989078,-8,751
1636705990323,-8,849
1636705991172,-8,946
1636705992118,-8,788
1636705993917,-8,771
1636705994688,-8,769
1636705995457,-8,770
1636705996227,-8,776
1636705997003,-8,781
1636705998367,-8,776
1636705999143,-8,769
1636705999912,-8,754
1636706000669,-8,747
1636706001416,-8,732
1636706002148,-8,735
1636706002883,-8,725
1636706003608,-8,724
1636706004333,-8,731
1636706005064,-8,752
1636706005816,-8,756
1636706008357,-8,739
1636706009096,-8,792
1636706009888,-8,779
1636706010667,-8,750
1636706011417,-8,738
1636706013164,-8,740
1636706013904,-8,747
1636706014651,-8,773
1636706015424,-8,783
1636706016207,-8,801
1636706017816,-8,794
1636706018610,-8,813
1636706019423,-8,784
1636706020207,-8,767
1636706020978,-8,758
1636706021736,-8,760
1636706022496,-8,764
1636706023260,-8,745
1636706025205,-8,755
1636706025960,-8,766
1636706026726,-8,730
1636706027456,-8,698
1636706028154,-8,686
1636706029175,-8,693
1636706029868,-8,713
1636706030581,-8,733
1636706032064,-8,755
1636706032819,-8,734
1636706033553,-8,754
1636706034307,-8,741
1636706036057,-8,735
1636706036792,-8,753
1636706037545,-8,757
1636706038388,-8,740
1636706039128,-8,738
1636706039866,-8,761
1636706040627,-8,760
1636706041387,-8,750
1636706043143,-8,721
1636706043864,-8,708
1636706044572,-8,689
1636706045261,-8,655
1636706045916,-8,649
1636706046945,-8,708
1636706047653,-8,715
1636706048368,-8,722
1636706050095,-8,729
1636706050824,-8,738
1636706051562,-8,722
1636706052284,-8,730
1636706053014,-8,741
1636706054220,-8,747
1636706054967,-8,767
1636706055734,-8,809
1636706056553,-8,831
1636706057384,-8,776
1636706058160,-8,776
1636706058936,-8,776
1636706059712,-8,799
1636706061296,-8,798
1636706062094,-8,782
1636706062876,-8,748
1636706063624,-8,733
1636706065080,-8,739
1636706065819,-8,750
1636706066569,-8,757
1636706067326,-8,742
1636706069070,-8,746
1636706069816,-8,750
1636706070566,-8,738
1636706071304,-8,733
1636706072037,-8,755
1636706073300,-8,740
1636706074040,-8,754
1636706074794,-8,738
1636706075537,-8,751
1636706076288,-8,813
1636706077101,-8,915
1636706078016,-8,769
1636706078785,-8,745
1636706079531,-8,717
1636706080248,-8,706
1636706080954,-8,717
1636706081671,-8,736
1636706082407,-8,774
1636706084186,-8,734
1636706084920,-8,726
1636706085646,-8,718
1636706086364,-8,725
1636706087089,-8,736
1636706088310,-8,749
1636706089059,-8,849
1636706089908,-8,898
1636706090813,-8,755
1636706091568,-8,761
1636706092329,-8,745
1636706093074,-8,743
1636706093817,-8,760
1636706094581,-8,779
1636706095360,-8,807
1636706096167,-8,797
1636706096964,-8,797
1636706097761,-8,808
1636706099408,-8,838
1636706100246,-8,835
1636706101081,-8,821
1636706101902,-8,830
1636706102735,-8,825
1636706103560,-8,824
1636706104384,-8,807
1636706105191,-8,832
1636706106023,-8,815
1636706106844,-8,820
1636706109844,-8,868
1636706110712,-8,823
1636706111535,-8,815
1636706112350,-8,829
1636706113179,-8,804
1636706113987,-8,893
1636706114880,-8,1020
1636706115900,-8,900
1636706116800,-8,844
1636706117644,-8,822
1636706119028,-8,651
1636706119679,-8,688
1636706120367,-8,765
1636706122137,-8,775
1636706122912,-8,773
1636706123685,-8,755
1636706124440,-8,749
1636706125189,-8,747
1636706126414,-8,728
1636706127142,-8,745
1636706127887,-8,690
1636706128580,-8,668
1636706129248,-8,831
1636706130079,-8,818
1636706130897,-8,786
1636706131683,-8,804
1636706133400,-8,819
1636706134219,-8,773
1636706134992,-8,753
1636706135745,-8,748
1636706136495,-8,753
1636706137248,-8,746
1636706137994,-8,740
1636706138734,-8,739
1636706139473,-8,735
1636706141218,-8,726
1636706141944,-8,706
1636706142650,-8,711
1636706143361,-8,727
1636706144088,-8,736
1636706145274,-8,683
1636706145957,-8,594
1636706146551,-8,624
1636706148174,-8,682
1636706148856,-8,686
1636706149542,-8,703
1636706150245,-8,710
1636706150955,-8,742
1636706152343,-8,811
1636706153154,-8,757
1636706153911,-8,717
1636706154636,-8,700
1636706155336,-8,699
1636706156035,-8,703
1636706156738,-8,708
1636706157446,-8,710
1636706159155,-8,717
1636706159872,-8,724
1636706160596,-8,745
1636706161341,-8,737
1636706162078,-8,730
1636706163260,-8,723
1636706163983,-8,721
1636706164704,-8,722
1636706165431,-8,721
1636706166152,-8,727
1636706166879,-8,726
1636706167605,-8,731
1636706168336,-8,734
1636706170073,-8,735
1636706170808,-8,728
1636706171536,-8,724
1636706172260,-8,717
1636706172977,-8,711
1636706174098,-8,708
1636706174806,-8,712
1636706175518,-8,716
1636706177246,-8,722
1636706177968,-8,721
1636706178689,-8,720
1636706179409,-8,723
1636706180132,-8,733
1636706181327,-8,717
1636706182044,-8,714
1636706182758,-8,711
1636706184184,-8,711
1636706184895,-8,703
1636706185598,-8,698
1636706186296,-8,706
1636706187012,-8,700
1636706187712,-8,697
1636706188409,-8,698
1636706189107,-8,710
1636706189817,-8,708
1636706191240,-8,725
1636706191965,-8,730
1636706192695,-8,722
1636706193417,-8,696
1636706195113,-8,679
1636706195792,-8,686
1636706196478,-8,665
1636706197143,-8,687
1636706197830,-8,724
1636706199068,-8,819
1636706199887,-8,804
1636706200691,-8,772
1636706201468,-8,788
1636706202256,-8,793
1636706203049,-8,931
1636706203980,-8,946
1636706204926,-8,850
1636706206584,-8,799
1636706207383,-8,788
1636706208171,-8,784
1636706208955,-8,778
1636706209738,-8,766
1636706210504,-8,750
1636706211254,-8,729
1636706211983,-8,711
1636706212694,-8,729
1636706213425,-8,743
1636706214168,-8,747
1636706214915,-8,748
1636706215663,-8,751
1636706216414,-8,750
1636706218166,-8,754
1636706218920,-8,754
1636706219674,-8,759
1636706220433,-8,759
1636706221192,-8,772
1636706222469,-8,725
1636706223194,-8,720
1636706223914,-8,753
1636706224672,-8,776
1636706225448,-8,786
1636706226234,-8,781
1636706227015,-8,773
1636706227788,-8,765
1636706228558,-8,754
1636706229312,-8,750
1636706230062,-8,728
1636706230790,-8,726
1636706231516,-8,721
1636706233245,-8,731
1636706233976,-8,732
1636706234708,-8,734
1636706235442,-8,740
1636706236182,-8,759
1636706237720,-8,779
1636706238499,-8,787
1636706239286,-8,814
1636706240100,-8,797
1636706241428,-8,759
1636706242187,-8,756
1636706242943,-8,739
1636706243684,-8,732
1636706244416,-8,734
1636706245150,-8,708
1636706245858,-8,715
1636706246573,-8,727
1636706248048,-8,765
1636706248813,-8,793
1636706249606,-8,823
1636706250429,-8,813
1636706251246,-8,802
1636706252048,-8,785
1636706252833,-8,755
1636706253588,-8,754
1636706254342,-8,770
1636706256119,-8,713
1636706256832,-8,715
1636706257547,-8,730
1636706258277,-8,721
1636706258998,-8,716
1636706260124,-8,686
1636706260810,-8,683
1636706261493,-8,678
1636706263179,-8,677
1636706263856,-8,674
1636706264530,-8,669
1636706265199,-8,693
1636706265892,-8,655
1636706267951,-8,617
1636706268568,-8,664
1636706269232,-8,651
1636706269883,-8,661
1636706270544,-8,693
1636706272241,-8,719
1636706272960,-8,758
1636706273718,-8,762
1636706274480,-8,733
1636706275213,-8,730
1636706276413,-8,733
1636706277146,-8,729
1636706277875,-8,769
1636706279464,-8,810
1636706280274,-8,764
1636706281038,-8,763
1636706281801,-8,756
1636706282565,-8,763
1636706283328,-8,763
1636706284091,-8,780
1636706284871,-8,768
1636706285639,-8,781
1636706287176,-8,761
1636706287937,-8,791
1636706288728,-8,773
1636706289501,-8,765
1636706290276,-8,764
1636706291040,-8,765
1636706291805,-8,791
1636706292596,-8,806
1636706293402,-8,806
1636706295205,-8,779
1636706295984,-8,772
1636706296756,-8,766
1636706297522,-8,748
1636706298270,-8,727
1636706299428,-8,726
1636706300154,-8,717
1636706300871,-8,723
1636706301610,-8,726
1636706302336,-8,735
1636706303071,-8,749
1636706303820,-8,733
1636706304553,-8,729
1636706305285,-8,747
1636706306032,-8,787
1636706306819,-8,776
1636706307595,-8,758
1636706308353,-8,757
1636706310105,-8,743
1636706310848,-8,759
1636706311607,-8,762
1636706312369,-8,871
1636706313240,-8,787
1636706314030,-8,738
1636706314768,-8,737
1636706315572,-8,804
1636706316376,-8,761
1636706317137,-8,760
1636706317897,-8,735
1636706318632,-8,734
1636706320112,-8,760
1636706320872,-8,760
1636706321632,-8,769
1636706322401,-8,781
1636706324190,-8,794
1636706324984,-8,813
1636706325797,-8,854
1636706326651,-8,835
1636706327486,-8,809
1636706328927,-8,829
1636706329756,-8,793
1636706330549,-8,753
1636706331309,-8,723
1636706332032,-8,715
1636706332747,-8,719
1636706333466,-8,721
1636706334187,-8,695
1636706334886,-8,698
1636706335584,-8,707
1636706336291,-8,703
1636706336994,-8,709
1636706337703,-8,713
1636706339128,-8,712
1636706339840,-8,706
1636706340546,-8,690
1636706341236,-8,719
1636706341967,-8,705
1636706342672,-8,695
1636706343367,-8,702
1636706344069,-8,712
1636706344781,-8,712
1636706346200,-8,708
1636706346908,-8,706
1636706347614,-8,703
1636706348317,-8,691
1636706349016,-8,688
1636706349704,-8,657
1636706350879,-8,513
1636706351392,-8,623
1636706352015,-8,670
1636706352685,-8,686
1636706353371,-8,686
1636706355064,-8,704
1636706355768,-8,734
1636706356502,-8,708
1636706357210,-8,704
1636706357914,-8,748
1636706359125,-8,640
1636706360808,-8,600
1636706362946,-8,726
1636706363672,-8,718
1636706364390,-8,710
1636706365100,-8,704
1636706365804,-8,711
1636706368325,-8,723
1636706369048,-8,706
1636706369754,-8,699
1636706370453,-8,702
1636706371155,-8,711
1636706371868,-8,708
1636706372576,-8,712
1636706373288,-8,697
1636706373985,-8,693
1636706374678,-8,690
1636706376048,-8,678
1636706376726,-8,683
1636706377409,-8,637
1636706378046,-8,658
1636706378717,-8,635
1636706379352,-8,600
1636706379952,-8,682
1636706380634,-8,701
1636706381335,-8,695
1636706383025,-8,711
1636706383736,-8,744
1636706385232,-8,707
1636706385939,-8,677
1636706386616,-8,627
1636706387243,-8,654
1636706387900,-8,668
1636706388568,-8,704
1636706389272,-8,698
1636706389970,-8,712
1636706390682,-8,722
1636706391405,-8,715
1636706392120,-8,704
1636706392824,-8,694
1636706393518,-8,700
1636706394218,-8,702
1636706394925,-8,707
1636706395632,-8,729
1636706396361,-8,663
1636706397024,-8,598
1636706397622,-8,719
1636706398343,-8,705
1636706399048,-8,689
1636706399737,-8,710
1636706400447,-8,677
1636706401124,-8,740
1636706402751,-8,769
1636706403520,-8,700
1636706404220,-8,697
1636706404917,-8,693
1636706405610,-8,678
1636706407290,-8,670
1636706407960,-8,668
1636706408628,-8,664
1636706409292,-8,672
1636706409964,-8,708
1636706411227,-8,708
1636706411935,-8,661
1636706412596,-8,605
1636706414199,-8,585
1636706414784,-8,691
1636706415475,-8,670
1636706416145,-8,672
1636706416817,-8,680
1636706417812,-8,597
1636706418409,-8,620
1636706419029,-8,611
1636706419648,-8,624
1636706420272,-8,608
1636706420880,-8,607
1636706421487,-8,604
1636706422091,-8,607
1636706423679,-8,577
1636706424256,-8,590
1636706424846,-8,627
1636706425473,-8,626
1636706426099,-8,612
1636706426718,-8,602
1636706427320,-8,513
1636706427833,-8,583
1636706428416,-8,639
1636706429055,-8,664
1636706431172,-8,644
1636706431816,-8,642
1636706432458,-8,644
1636706433102,-8,636
1636706433738,-8,627
1636706434370,-8,622
1636706434992,-8,788
1636706435780,-8,718
1636706436498,-8,622
1636706437120,-8,632
1636706438014,-8,631
1636706438645,-8,632
1636706439277,-8,634
1636706439914,-8,638
1636706440552,-8,640
1636706441192,-8,645
1636706441837,-8,661
1636706442498,-8,663
1636706444159,-8,649
1636706444808,-8,636
1636706445444,-8,633
1636706446077,-8,627
1636706446704,-8,622
1636706447333,-8,627
1636706447960,-8,643
1636706448603,-8,589
1636706449192,-8,616
1636706449808,-8,627
1636706450881,-8,628
1636706451509,-8,614
1636706452123,-8,612
1636706452743,-8,617
1636706453360,-8,622
1636706453982,-8,617
1636706454599,-8,629
1636706455228,-8,657
1636706456879,-8,649
1636706457553,-8,703
1636706458256,-8,665
1636706458921,-8,613
1636706459534,-8,592
1636706460126,-8,602
1636706460732,-8,612
1636706461344,-8,608
1636706461952,-8,605
1636706462557,-8,609
1636706463166,-8,614
1636706464384,-8,606
1636706464990,-8,608
1636706465598,-8,645
1636706466243,-8,688
1636706468665,-8,735
1636706469400,-8,725
1636706470125,-8,732
1636706470857,-8,721
1636706471578,-8,748
1636706472333,-8,795
1636706484153,-8,783
1636706484936,-8,749
1636706485685,-8,759
1636706486444,-8,752
1636706487196,-8,749
1636706488444,-8,756
1636706489200,-8,765
1636706489965,-8,772
1636706490738,-8,750
1636706491488,-8,745
1636706492233,-8,745
1636706492978,-8,748
1636706493726,-8,807
1636706494537,-8,839
1636706495376,-8,924
1636706496300,-8,771
1636706497071,-8,757
1636706497828,-8,782
1636706498611,-8,805
1636706499416,-8,807
1636706500223,-8,806
1636706501029,-8,793
1636706501822,-8,794
1636706503456,-8,821
1636706504277,-8,836
1636706506197,-8,867
1636706507064,-8,801
1636706507865,-8,815
1636706508680,-8,806
1636706509486,-8,764
1636706510258,-8,774
1636706511032,-8,818
1636706511850,-8,784
1636706512634,-8,786
1636706513420,-8,781
1636706514205,-8,835
1636706515040,-8,976
1636706516016,-8,850
1636706516866,-8,833
1636706517699,-8,844
1636706519328,-8,819
1636706520147,-8,931
1636706521078,-8,756
1636706521834,-8,751
1636706522594,-8,758
1636706523352,-8,781
1636706524133,-8,803
1636706524936,-8,760
1636706525696,-8,744
1636706527528,-8,784
1636706528312,-8,781
1636706529093,-8,762
1636706529855,-8,750
1636706530605,-8,751
1636706532088,-8,748
1636706532836,-8,804
1636706533640,-8,796
1636706534436,-8,758
1636706536204,-8,732
1636706536936,-8,709
1636706537645,-8,695
1636706538340,-8,684
1636706539024,-8,657
1636706540132,-8,793
1636706540925,-8,775
1636706541700,-8,671
1636706543372,-8,604
1636706543976,-8,637
1636706544613,-8,670
1636706545283,-8,670
1636706545953,-8,732
1636706547347,-8,693
1636706548040,-8,692
1636706548732,-8,708
1636706549440,-8,786
1636706550226,-8,765
1636706551728,-8,725
1636706552453,-8,702
1636706553155,-8,700
1636706553855,-8,699
1636706554565,-8,699
1636706555264,-8,706
1636706555970,-8,704
1636706558561,-8,695
1636706559256,-8,708
1636706561312,-8,704
1636706562016,-8,740
1636706562756,-8,750
1636706564422,-8,858
1636706565280,-8,769
1636706566049,-8,750
1636706566799,-8,750
1636706567549,-8,757
1636706568308,-8,764
1636706569072,-8,762
1636706569834,-8,748
1636706570582,-8,696
1636706571278,-8,648
1636706571934,-8,650
1636706572584,-8,683
1636706573267,-8,700
1636706573967,-8,722
1636706574689,-8,739
1636706576176,-8,752
1636706576928,-8,744
1636706577672,-8,717
1636706578389,-8,725
1636706580117,-8,731
1636706580848,-8,733
1636706581581,-8,826
1636706582407,-8,897
1636706583304,-8,766
1636706584071,-8,761
1636706584832,-8,765
1636706585597,-8,758
1636706586355,-8,785
1636706587140,-8,785
1636706588501,-8,797
1636706589298,-8,863
1636706590161,-8,838
1636706591996,-8,844
1636706592840,-8,870
1636706593710,-8,876
1636706594586,-8,882
1636706595468,-8,954
1636706597026,-8,803
1636706597829,-8,803
1636706598632,-8,811
1636706599448,-8,808
1636706600256,-8,805
1636706601061,-8,799
1636706601860,-8,873
1636706602733,-8,831
1636706604744,-8,736
1636706605480,-8,740
1636706606220,-8,746
1636706606966,-8,967
1636706607933,-8,763
1636706608703,-8,745
1636706609448,-8,726
1636706618206,-8,642
1636706618848,-8,644
1636706619492,-8,653
1636706620145,-8,654
1636706620799,-8,656
1636706621788,-8,680
1636706622468,-8,664
1636706623132,-8,656
1636706623790,-8,642
1636706624432,-8,636
1636706625068,-8,644
1636706625712,-8,654
1636706626366,-8,662
1636706627037,-8,659
1636706627696,-8,662
1636706628358,-8,668
1636706629026,-8,674
1636706629700,-8,655
1636706630358,-8,650
1636706631008,-8,715
1636706631723,-8,695
1636706632418,-8,666
1636706633084,-8,657
1636706634384,-8,651
1636706635035,-8,653
1636706635688,-8,655
1636706636343,-8,638
1636706636992,-8,584
1636706637576,-8,549
1636706638125,-8,637
1636706638762,-8,638
1636706639400,-8,611
1636706640490,-8,606
1636706641096,-8,572
1636706641668,-8,582
1636706642250,-8,611
1636706642861,-8,593
1636706643463,-8,569
1636706644032,-8,575
1636706644607,-8,599
1636706645206,-8,611
1636706645817,-8,608
1636706647024,-8,599
1636706647623,-8,600
1636706648223,-8,607
1636706648830,-8,618
1636706649451,-8,645
1636706650096,-8,642
1636706650738,-8,682
1636706651420,-8,770
1636706652190,-8,605
1636706653400,-8,634
1636706654034,-8,656
1636706654690,-8,677
1636706655367,-8,673
1636706656728,-8,710
1636706657438,-8,695
1636706658133,-8,630
1636706658763,-8,568
1636706659342,-8,666
1636706660008,-8,703
1636706660711,-8,707
1636706661418,-8,709
1636706662127,-8,703
1636706663544,-8,719
1636706664263,-8,698
1636706664961,-8,663
1636706665624,-8,641
1636706667270,-8,634
1636706667904,-8,639
1636706668543,-8,642
1636706669185,-8,640
1636706669825,-8,609
1636706670654,-8,605
1636706671259,-8,624
1636706671883,-8,649
1636706673152,-8,594
1636706673746,-8,633
1636706674379,-8,622
1636706675001,-8,624
1636706676077,-8,611
1636706676688,-8,612
1636706677300,-8,633
1636706677933,-8,661
1636706678594,-8,661
1636706680255,-8,649
1636706680904,-8,652
1636706681556,-8,638
1636706682194,-8,635
1636706682829,-8,644
1636706683719,-8,610
1636706684329,-8,612
1636706684941,-8,641
1636706685591,-8,705
1636706686296,-8,618
1636706686914,-8,619
1636706687533,-8,609
1636706688142,-8,595
1636706688738,-8,606
1636706689344,-8,635
1636706689979,-8,634
1636706690613,-8,637
1636706691250,-8,630
1636706692496,-8,560
1636706693056,-8,579
1636706693635,-8,605
1636706694240,-8,592
1636706695424,-8,588
1636706696012,-8,579
1636706696591,-8,584
1636706697175,-8,584
1636706697766,-8,586
1636706698352,-8,594
1636706698946,-8,596
1636706699542,-8,596
1636706700138,-8,597
1636706700738,-8,614
1636706701352,-8,598
1636706701950,-8,565
1636706702515,-8,533
1636706703048,-8,504
1636706704064,-8,546
1636706704610,-8,600
1636706705210,-8,636
1636706705846,-8,623
1636706706474,-8,638
1636706707112,-8,634
1636706707746,-8,620
1636706708366,-8,619
1636706708985,-8,599
1636706709593,-8,599
1636706710192,-8,589
1636706710781,-8,564
1636706711345,-8,545
1636706711890,-8,539
1636706713430,-8,530
1636706713960,-8,558
1636706714518,-8,573
1636706715091,-8,577
1636706715668,-8,573
1636706716411,-8,601
1636706717012,-8,624
1636706717636,-8,665
1636706719306,-8,590
1636706719896,-8,587
1636706720483,-8,593
1636706721076,-8,594
1636706721670,-8,593
1636706722267,-8,581
1636706722848,-8,566
1636706723414,-8,571
